,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4086,5,3934,27,1,,0,63,77944,,0,0,0,5,0,90,82371,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4471,5,3539,19,1,,0,39,88133,,0,0,0,5,0,6,92861,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,290,2,1,2,2
2,4432,5,3568,12,1,,0,14,98189,,0,0,0,5,0,11,102883,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,3,1,3,10
3,4053,4,3947,25,1,,0,55,108278,,0,0,0,4,0,22,112604,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,4,1,4,0
4,4346,4,3654,22,1,,0,25,118367,,0,0,0,4,0,13,122977,,0,0,bigwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,5,1,5,10
5,4128,5,3872,41,1,,0,28,128439,,0,0,0,5,0,14,132832,,0,0,nowinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,6,1,6,0
6,4264,4,3736,17,1,,0,26,138528,,0,0,0,4,0,12,143055,,0,0,smallwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,7,1,7,2
7,4173,4,3827,29,1,,0,17,148584,,0,0,0,4,0,2,153010,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,8,1,8,0
8,4107,5,3893,46,1,,0,4,158639,,0,0,0,5,0,2,162999,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,9,1,9,10
9,4262,5,3738,45,1,,0,4,168711,,0,0,0,5,0,14,173238,,0,0,nowinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,10,1,10,0
10,4301,4,3699,11,1,,0,6,178784,,0,0,0,4,0,8,183344,,0,0,smallwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,11,1,11,2
11,4496,4,3504,12,1,,0,5,188822,,0,0,0,4,0,14,193583,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,12,1,12,0
12,4018,5,3982,34,1,,0,5,198861,,0,0,0,5,0,7,203137,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,13,1,13,10
13,4290,4,3710,26,1,,0,16,208933,,0,0,0,4,0,3,213477,,0,0,smallwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,14,1,14,2
14,4221,5,3779,50,1,,0,7,218989,,0,0,0,5,0,4,223465,,0,0,nowinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,15,1,15,0
15,4336,5,3664,41,1,,0,17,229078,,0,0,0,5,0,6,233671,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,16,1,16,2
16,4230,4,3770,43,1,,0,9,239150,,0,0,0,4,0,12,243643,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,17,1,17,0
17,4032,5,3968,47,1,,0,7,249222,,0,0,0,5,0,10,253515,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,18,1,18,2
18,4419,4,3581,49,1,,0,4,259295,,0,0,0,4,0,7,263972,,0,0,bigwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,19,1,19,10
19,4236,5,3764,34,1,,0,18,269384,,0,0,0,5,0,6,273877,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,20,1,20,2
20,4251,4,3749,50,1,,0,16,279456,,0,0,0,4,0,8,283966,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,21,1,21,0
21,4323,5,3677,38,1,,0,17,289545,,0,0,0,5,0,2,294121,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,22,1,22,2
22,4259,4,3741,33,1,,0,12,299617,,0,0,0,4,0,17,304144,,0,0,bigwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,23,1,23,10
23,4231,4,3769,35,1,,0,17,309689,,0,0,0,4,0,11,314182,,0,0,smallwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,24,1,24,2
24,4369,5,3631,13,1,,0,15,319761,,0,0,0,5,0,7,324388,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,25,1,25,10
