,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,81231,1,10,10,5,5,5,11,169,81400,left,280,4332,3688,34,76637,13
1,2,91336,1,12,2,5,5,5,2,222,91558,left,270,4474,3556,45,86609,16
2,3,100925,1,22,10,5,5,5,2,192,101117,left,260,4041,3999,49,96631,5
3,4,111213,1,22,0,4,4,4,11,171,111384,right,250,4298,3752,38,106653,17
4,5,121386,1,32,10,4,4,4,8,249,121635,right,250,4468,3582,21,116659,12
5,6,131057,1,32,0,5,5,5,15,201,131258,left,250,4077,3973,44,126714,12
6,7,141213,1,34,2,4,4,4,14,170,141383,right,250,4195,3855,49,136753,6
7,8,151335,1,34,0,4,4,4,15,202,151537,right,250,4294,3756,26,146775,18
8,9,161374,1,44,10,5,5,5,14,172,161546,left,250,4312,3738,28,156797,7
9,10,171145,0,44,0,5,5,,10,0,0,left,250,4098,3952,50,166786,6
10,11,181418,1,46,2,4,4,4,7,188,181606,right,250,4286,3764,26,176874,16
11,12,191607,0,46,0,4,4,,14,0,0,right,250,4462,3588,29,186880,8
12,13,201462,1,56,10,5,5,5,16,199,201661,left,250,4260,3790,30,196935,4
13,14,211233,1,58,2,4,4,4,6,159,211392,right,250,4035,4015,36,206941,4
14,15,221690,1,58,0,5,5,5,14,211,221901,left,250,4496,3554,25,216929,14
15,16,231277,1,60,2,5,5,5,3,182,231459,left,250,4072,3978,23,226951,8
16,17,241300,0,60,0,4,4,,2,0,0,right,250,4107,3943,32,236940,10
17,18,251606,1,62,2,5,5,5,10,149,251755,left,250,4333,3717,38,247012,18
18,19,261544,1,72,10,4,4,4,15,153,261697,right,250,4294,3756,46,256984,12
19,20,271382,1,74,2,5,5,5,8,185,271567,left,250,4149,3901,19,266973,4
20,21,281271,1,74,0,4,4,4,11,212,281483,right,250,4031,4019,36,276978,14
21,22,291577,1,76,2,5,5,5,5,163,291740,left,250,4304,3746,14,287017,14
22,23,301599,1,86,10,4,4,4,13,163,301762,right,250,4363,3687,14,296972,3
23,24,311587,1,88,2,4,4,4,4,221,311808,right,250,4388,3662,49,306944,19
24,25,321576,1,98,10,5,5,5,10,10,321586,left,250,4299,3751,29,317016,18
25,26,331414,1,98,0,4,4,4,2,175,331589,right,250,4323,3727,12,326838,5
26,27,341186,1,108,10,5,5,5,4,189,341375,left,250,4121,3929,45,336810,5
27,28,351408,0,108,2,5,5,,9,0,0,left,250,4316,3734,32,346832,5
28,29,361247,1,108,0,4,4,4,6,167,361414,right,250,4086,3964,48,356904,18
29,30,371202,1,108,0,5,5,5,8,199,371401,left,250,4034,4016,16,366909,19
30,31,381658,1,118,10,4,4,4,16,169,381827,right,250,4477,3573,17,376914,17
31,32,391563,1,120,2,5,5,5,15,172,391735,left,250,4394,3656,22,386903,16
32,33,401585,1,130,10,4,4,4,8,166,401751,right,250,4434,3616,45,396892,12
33,34,411474,1,130,0,4,4,4,4,208,411682,right,250,4339,3711,47,406880,5
34,35,421396,1,132,2,4,4,4,16,177,421573,right,250,4210,3840,40,416919,3
35,36,431618,1,142,10,5,5,5,10,167,431785,left,250,4433,3617,37,426924,10
36,37,441557,1,142,0,4,4,4,8,183,441740,right,250,4385,3665,21,436913,13
37,38,451311,1,144,2,4,4,4,2,181,451492,right,250,4156,3894,36,446902,13
38,39,461350,1,154,10,4,4,4,5,184,461534,right,250,4187,3863,25,456907,14
39,40,471556,1,154,0,5,5,5,13,152,471708,left,250,4396,3654,50,466896,9
40,41,481194,1,164,10,5,5,5,5,180,481374,left,250,4037,4013,22,476901,17
41,42,491416,1,166,2,5,5,5,16,234,491650,left,250,4259,3791,12,486890,12
42,43,501422,1,166,0,5,5,5,14,175,501597,left,250,4245,3805,32,496912,5
43,44,511544,1,166,0,4,4,4,10,200,511744,right,250,4366,3684,21,506917,18
44,45,521332,1,168,2,5,5,5,13,178,521510,left,250,4129,3921,19,516939,12
45,46,531254,1,168,0,4,4,4,2,161,531415,right,250,4073,3977,46,526928,15
46,47,541243,1,170,2,4,4,4,5,200,541443,right,250,4071,3979,16,536916,4
47,48,551549,1,170,0,5,5,5,6,168,551717,left,250,4370,3680,32,546922,18
48,49,561320,1,172,2,4,4,4,4,183,561503,right,250,4138,3912,31,556927,18
49,50,571576,1,172,0,5,5,5,5,201,571777,left,250,4388,3662,14,566932,19
50,51,581531,1,182,10,4,4,4,8,160,581691,right,250,4334,3716,32,576938,3
51,52,591403,1,184,2,5,5,5,11,178,591581,left,250,4215,3835,28,586926,18
52,53,601208,1,194,10,5,5,5,14,159,601367,left,250,4028,4022,43,596915,5
53,54,611230,1,194,0,5,5,5,7,190,611420,left,250,4068,3982,40,606904,7
54,55,621252,1,204,10,4,4,4,13,161,621413,right,250,4062,3988,20,616926,10
55,56,631625,1,206,2,5,5,5,9,152,631777,left,250,4467,3583,14,626898,14
56,57,641213,0,206,10,4,4,,2,0,0,right,250,4090,3960,11,636870,20
57,58,651402,1,208,2,4,4,4,5,162,651564,right,250,4238,3812,11,646908,5
58,59,661574,1,218,10,5,5,5,11,158,661732,left,250,4448,3602,17,656864,6
59,60,671529,1,220,2,4,4,4,7,171,671700,right,250,4435,3615,27,666836,17
