,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4359,5,3661,40,1,,0,13,82392,,0,0,0,5,0,17,87019,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,280,1,1,1,10
1,4471,5,3539,11,1,,0,10,92481,,0,0,0,5,0,5,97208,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,290,2,1,2,2
2,4096,5,3904,30,1,,0,6,102520,,0,0,0,5,0,12,106879,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,3,1,3,10
3,4144,4,3856,46,1,,0,20,112592,,0,0,0,4,0,15,117002,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,4,1,4,0
4,4418,4,3582,47,1,,0,4,122664,,0,0,0,4,0,8,127341,,0,0,bigwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,5,1,5,10
5,4247,5,3753,32,1,,0,20,132753,,0,0,0,5,0,12,137263,,0,0,nowinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,6,1,6,0
6,4441,4,3559,14,1,,0,18,142825,,0,0,0,4,0,2,147519,,0,0,smallwinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,7,1,7,2
7,4099,4,3901,30,1,,0,20,152881,,0,0,0,4,0,9,157240,,0,0,nowinright.bmp,right,TrialProc,TrialList,0,targetright.bmp,right,300,8,1,8,0
8,4125,5,3875,26,1,,0,3,162936,,0,0,0,5,0,2,167314,,0,0,bigwinleft.bmp,left,TrialProc,TrialList,0,targetleft.bmp,left,300,9,1,9,10
9,4088,5,,,1,,0,7,172992,,0,0,,,,,,,,,nowinleft.bmp,left,TrialProc,TrialList,,targetleft.bmp,left,300,10,1,10,0
