,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,233698,0,0,10,5,5,,39,0,0,left,280,4187,3833,41,229221,46
1,2,243770,1,2,2,5,5,5,9,221,243991,left,290,4133,3877,17,239377,43
2,3,253992,1,12,10,5,5,5,13,180,254172,left,300,4346,3654,46,249382,16
3,4,264081,1,12,0,4,4,4,27,229,264310,right,290,4449,3561,47,259354,21
4,5,274103,1,22,10,4,4,4,13,202,274305,right,280,4430,3590,18,269409,19
5,6,284025,1,22,0,5,5,5,11,220,284245,left,270,4331,3699,20,279432,49
6,7,294014,1,24,2,4,4,4,3,165,294179,right,260,4290,3750,11,289470,30
7,8,303952,1,24,0,4,4,4,14,213,304165,right,250,4278,3772,23,299409,6
8,9,313891,1,34,10,5,5,5,12,179,314070,left,250,4197,3853,34,309431,11
9,10,323695,1,34,0,5,5,5,7,188,323883,left,250,4001,4049,24,319436,16
10,11,334085,1,36,2,4,4,4,4,172,334257,right,250,4389,3661,23,329441,9
11,12,344007,1,36,0,4,4,4,17,191,344198,right,250,4309,3741,16,339430,10
12,13,354029,1,46,10,5,5,5,8,143,354172,left,250,4335,3715,44,349435,17
13,14,363700,1,48,2,4,4,4,4,166,363866,right,250,4038,4012,40,359407,6
14,15,374006,1,48,0,5,5,5,10,186,374192,left,250,4349,3701,18,369396,10
15,16,383894,1,50,2,5,5,5,13,155,384049,left,250,4229,3821,18,379401,15
16,17,393933,1,50,0,4,4,4,6,182,394115,right,250,4303,3747,16,389373,15
17,18,403755,1,52,2,5,5,5,9,185,403940,left,250,4133,3917,47,399362,18
18,19,413994,1,62,10,4,4,4,5,181,414175,right,250,4354,3696,37,409384,3
19,20,423749,1,64,2,5,5,5,8,184,423933,left,250,4101,3949,43,419389,13
20,21,433771,1,64,0,4,4,4,2,187,433958,right,250,4107,3943,18,429411,7
21,22,443843,1,66,2,5,5,5,3,176,444019,left,250,4173,3877,48,439416,15
22,23,453882,1,76,10,4,4,4,4,150,454032,right,250,4188,3862,27,449439,19
23,24,463686,1,78,2,4,4,4,15,199,463885,right,250,4010,4040,26,459410,6
24,25,474093,1,88,10,5,5,5,10,166,474259,left,250,4416,3634,32,469416,8
25,26,483680,1,88,0,4,4,4,11,180,483860,right,250,4014,4036,12,479404,18
26,27,493702,1,98,10,5,5,5,12,13,493715,left,250,4063,3987,39,489376,4
27,28,503491,1,100,2,5,5,5,13,182,503673,left,250,4012,4038,42,499215,12
28,29,513546,1,100,0,4,4,4,7,177,513723,right,250,4068,3982,28,509220,8
29,30,523702,1,100,0,5,5,5,9,166,523868,left,250,4233,3817,33,519209,6
30,31,533524,1,110,10,4,4,4,2,181,533705,right,250,4074,3976,43,529197,17
31,32,543646,1,112,2,5,5,5,12,228,543874,left,250,4197,3853,26,539186,6
32,33,553952,1,122,10,4,4,4,4,169,554121,right,250,4473,3577,42,549224,7
33,34,563706,1,122,0,4,4,4,5,184,563890,right,250,4220,3830,48,559230,8
34,35,573695,1,124,2,4,4,4,6,219,573914,right,250,4186,3864,25,569252,19
35,36,583800,1,134,10,5,5,5,5,170,583970,left,250,4253,3797,40,579291,9
36,37,593706,1,134,0,4,4,4,8,229,593935,right,250,4150,3900,16,589296,10
37,38,603961,1,136,2,4,4,4,13,162,604123,right,250,4362,3688,28,599335,18
38,39,613983,1,146,10,4,4,4,2,179,614162,right,250,4423,3627,21,609307,6
39,40,624006,1,146,0,5,5,5,5,190,624196,left,250,4455,3595,16,619295,12
40,41,633977,1,156,10,5,5,5,11,210,634187,left,250,4415,3635,28,629300,17
41,42,643699,1,158,2,5,5,5,11,176,643875,left,250,4114,3936,40,639323,6
42,43,653671,0,158,0,5,5,,14,0,0,left,250,4078,3972,16,649328,10
43,44,663659,1,158,0,4,4,4,5,210,663869,right,250,4020,4030,30,659383,17
44,45,673965,1,160,2,5,5,5,7,201,674166,left,250,4302,3748,38,669405,3
45,46,684171,1,160,0,4,4,4,6,195,684366,right,250,4487,3563,49,679427,12
46,47,693926,1,162,2,4,4,4,12,177,694103,right,250,4197,3853,30,689466,18
47,48,703864,1,162,0,5,5,5,7,208,704072,left,250,4151,3899,20,699455,4
48,49,713987,1,164,2,4,4,4,10,176,714163,right,250,4249,3801,27,709477,14
49,50,723908,1,164,0,5,5,5,11,197,724105,left,250,4181,3869,24,719465,6
50,51,733914,1,174,10,4,4,4,2,165,734079,right,250,4190,3860,25,729471,10
51,52,744120,1,176,2,5,5,5,6,175,744295,left,250,4420,3630,25,739443,9
52,53,754075,1,186,10,5,5,5,3,185,754260,left,250,4390,3660,14,749431,8
53,54,763813,1,186,0,5,5,5,7,177,763990,left,250,4118,3932,28,759437,20
54,55,774035,1,196,10,4,4,4,3,195,774230,right,250,4356,3694,49,769425,5
55,56,783790,1,198,2,5,5,5,6,192,783982,left,250,4069,3981,17,779464,18
56,57,793779,1,208,10,4,4,4,5,204,793983,right,250,4054,3996,14,789469,16
57,58,804001,1,210,2,4,4,4,10,216,804217,right,250,4249,3801,49,799491,19
58,59,813923,1,220,10,5,5,5,12,164,814087,left,250,4113,3937,31,809547,18
59,60,823845,1,222,2,4,4,4,2,191,824036,right,250,4057,3993,46,819535,19
60,61,834318,1,222,0,5,5,5,15,171,834489,left,250,4495,3555,43,829557,4
61,62,844173,1,232,10,4,4,4,7,177,844350,right,250,4352,3698,50,839563,8
62,63,854211,1,232,0,5,5,5,12,203,854414,left,250,4363,3687,50,849585,17
63,64,864183,1,242,10,5,5,5,14,182,864365,left,250,4278,3772,31,859640,17
64,65,873905,1,252,10,4,4,4,9,205,874110,right,250,4016,4034,38,869629,3
65,66,884361,1,254,2,4,4,4,15,198,884559,right,250,4428,3622,46,879667,12
