,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
39,40,529394,1,136,0,5,5,5,2,228,529622,left,250,4090,3960,23,525051,12
40,41,539783,1,146,10,5,5,5,15,183,539966,left,250,4427,3623,39,535090,11
41,42,549473,0,146,2,5,5,,2,0,0,left,250,4125,3925,41,545095,11
42,43,559460,1,146,0,5,5,5,5,195,559655,left,250,4037,4013,31,555167,8
43,44,569683,1,146,0,4,4,4,17,170,569853,right,250,4226,3824,48,565189,19
44,45,579823,1,148,2,5,5,5,2,178,580001,left,250,4359,3691,38,575211,18
45,46,589576,1,148,0,4,4,4,8,194,589770,right,250,4117,3933,44,585200,12
46,47,599932,1,150,2,4,4,4,15,186,600118,right,250,4444,3606,35,595222,6
47,48,609570,1,150,0,5,5,5,16,238,609808,left,250,4059,3991,20,605244,15
48,49,619759,1,152,2,4,4,4,2,150,619909,right,250,4206,3844,44,615300,14
49,50,629882,1,152,0,5,5,5,6,67,629949,left,250,4354,3696,12,625271,6
50,51,639603,1,162,10,4,4,4,7,187,639790,right,250,4202,3848,34,635143,5
51,52,649725,1,164,2,5,5,5,16,191,649916,left,250,4293,3757,28,645165,16
52,53,659547,1,174,10,5,5,5,9,166,659713,left,250,4116,3934,16,655171,6
53,54,669819,1,174,0,5,5,5,16,195,670014,left,250,4409,3641,41,665143,18
54,55,679641,1,184,10,4,4,4,10,206,679847,right,250,4215,3835,38,675165,9
55,56,689830,1,186,2,5,5,5,9,185,690015,left,250,4367,3683,30,685203,12
56,57,699702,1,196,10,4,4,4,6,174,699876,right,250,4236,3814,34,695209,4
57,58,709691,1,198,2,4,4,4,15,199,709890,right,250,4211,3839,19,705214,16
58,59,719779,1,208,10,5,5,5,5,175,719954,left,250,4304,3746,16,715219,14
59,60,729634,1,210,2,4,4,4,4,176,729810,right,250,4171,3879,24,725208,17
60,61,739824,1,210,0,5,5,5,9,185,740009,left,250,4367,3683,28,735197,10
61,62,749679,1,220,10,4,4,4,3,214,749893,right,250,4223,3827,32,745202,5
62,63,759951,1,220,0,5,5,5,8,213,760164,left,250,4451,3599,50,755241,18
63,64,769639,1,230,10,5,5,5,4,207,769846,left,250,4088,3962,45,765296,17
64,65,779711,1,240,10,4,4,4,11,146,779857,right,250,4114,3936,50,775335,5
65,66,789583,1,242,2,4,4,4,8,223,789806,right,250,4000,4050,15,785324,17
