,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,99097,1,10,10,5,5,5,56,242,99339,left,280,4470,3550,35,94320,47
1,2,109019,1,12,2,5,5,5,13,198,109217,left,270,4296,3734,36,104459,49
2,3,118974,1,22,10,5,5,5,9,178,119152,left,260,4250,3790,44,114464,14
3,4,128813,1,22,0,4,4,4,31,188,129001,right,250,4061,3989,49,124470,23
4,5,139219,1,32,10,4,4,4,13,184,139403,right,250,4430,3620,45,134525,18
5,6,149308,1,32,0,5,5,5,11,176,149484,left,250,4465,3585,18,144581,39
6,7,158929,1,34,2,4,4,4,10,205,159134,right,250,4065,3985,12,154603,49
7,8,169168,1,34,0,4,4,4,2,195,169363,right,250,4307,3743,50,164608,4
8,9,178923,1,44,10,5,5,5,3,175,179098,left,250,4022,4028,32,174647,17
9,10,189129,1,44,0,5,5,5,5,189,189318,left,250,4221,3829,29,184652,18
10,11,199034,1,46,2,4,4,4,15,188,199222,right,250,4110,3940,20,194658,5
11,12,209190,1,46,0,4,4,4,13,168,209358,right,250,4263,3787,16,204663,13
12,13,219179,0,46,10,5,5,,3,0,0,left,250,4273,3777,20,214652,17
13,14,229235,1,48,2,4,4,4,2,205,229440,right,250,4275,3775,15,224707,13
14,15,239374,1,48,0,5,5,5,2,185,239559,left,250,4408,3642,49,234713,18
15,16,249245,1,50,2,5,5,5,16,209,249454,left,250,4226,3824,29,244752,18
16,17,259467,1,50,0,4,4,4,10,214,259681,right,250,4432,3618,48,254774,5
17,18,269206,1,52,2,5,5,5,12,203,269409,left,250,4114,3936,46,264829,19
18,19,279545,1,62,10,4,4,4,17,192,279737,right,250,4409,3641,42,274868,4
19,20,289367,1,64,2,5,5,5,16,233,289600,left,250,4210,3840,35,284890,7
20,21,299272,1,64,0,4,4,4,11,207,299479,right,250,4064,3986,10,294946,15
21,22,309695,1,66,2,5,5,5,2,187,309882,left,250,4491,3559,25,304951,7
22,23,319349,0,66,10,4,4,,5,0,0,right,250,4137,3913,19,314956,8
23,24,329338,0,66,2,4,4,,11,0,0,right,250,4064,3986,25,325012,15
24,25,339544,1,76,10,5,5,5,17,176,339720,left,250,4209,3841,26,335067,8
25,26,349516,1,76,0,4,4,4,8,185,349701,right,250,4201,3849,23,345056,7
26,27,359722,1,86,10,5,5,5,17,186,359908,left,250,4393,3657,42,355061,10
27,28,369376,1,88,2,5,5,5,13,187,369563,left,250,4028,4022,43,365084,9
28,29,379365,1,88,0,4,4,4,4,176,379541,right,250,4004,4046,31,375106,7
29,30,389572,1,88,0,5,5,5,2,191,389763,left,250,4208,3842,41,385111,19
30,31,399727,1,98,10,4,4,4,9,167,399894,right,250,4334,3716,17,395133,9
31,32,409481,1,100,2,5,5,5,11,159,409640,left,250,4097,3953,38,405122,17
32,33,419704,1,110,10,4,4,4,5,173,419877,right,250,4337,3713,23,415111,13
33,34,429510,1,110,0,4,4,4,2,134,429644,right,250,4158,3892,48,425099,10
34,35,439815,1,112,2,4,4,4,9,187,440002,right,250,4484,3566,48,435071,18
35,36,449603,1,122,10,5,5,5,14,181,449784,left,250,4228,3822,45,445110,19
36,37,459425,0,122,0,4,4,,2,0,0,right,250,4057,3993,42,455115,5
37,38,469480,1,124,2,4,4,4,12,163,469643,right,250,4029,4021,42,465188,8
38,39,479536,1,134,10,4,4,4,6,172,479708,right,250,4103,3947,30,475176,8
39,40,489758,1,134,0,5,5,5,11,172,489930,left,250,4314,3736,36,485182,20
40,41,499464,1,144,10,5,5,5,2,215,499679,left,250,4024,4026,50,495187,14
41,42,509636,1,146,2,5,5,5,4,187,509823,left,250,4138,3912,44,505243,17
42,43,519541,1,146,0,5,5,5,3,74,519615,left,250,4022,4028,10,515265,6
43,44,529446,1,146,0,4,4,4,9,246,529692,right,250,4050,4000,39,525136,6
44,45,539952,1,148,2,5,5,5,8,204,540156,left,250,4484,3566,10,535209,11
45,46,549941,1,148,0,4,4,4,8,186,550127,right,250,4468,3582,46,545214,7
46,47,559947,1,150,2,4,4,4,14,188,560135,right,250,4446,3604,41,555236,4
47,48,569919,1,150,0,5,5,5,9,178,570097,left,250,4401,3649,39,565258,9
48,49,579774,1,152,2,4,4,4,9,182,579956,right,250,4250,3800,42,575264,11
49,50,589695,1,152,0,5,5,5,8,199,589894,left,250,4167,3883,17,585269,8
50,51,599601,1,162,10,4,4,4,13,215,599816,right,250,4063,3987,48,595274,16
51,52,609656,1,164,2,5,5,5,5,200,609856,left,250,4070,3980,14,605330,19
52,53,619979,1,174,10,5,5,5,17,183,620162,left,250,4376,3674,36,615335,19
53,54,629633,1,174,0,5,5,5,9,239,629872,left,250,4032,4018,43,625341,14
54,55,640140,1,184,10,4,4,4,3,199,640339,right,250,4473,3577,37,635413,7
55,56,650095,1,186,2,5,5,5,9,181,650276,left,250,4400,3650,16,645435,13
56,57,660101,1,196,10,4,4,4,12,226,660327,right,250,4414,3636,47,655424,18
57,58,669939,1,198,2,4,4,4,6,237,670176,right,250,4203,3847,13,665479,3
58,59,680078,1,208,10,5,5,5,11,186,680264,left,250,4298,3752,12,675518,4
59,60,690167,1,210,2,4,4,4,11,182,690349,right,250,4398,3652,40,685507,5
60,61,700222,1,210,0,5,5,5,4,208,700430,left,250,4455,3595,24,695512,10
61,62,709944,0,210,10,4,4,,11,0,0,right,250,4148,3902,16,705534,9
62,63,720133,1,210,0,5,5,5,15,178,720311,left,250,4277,3773,14,715590,18
63,64,730172,1,220,10,5,5,5,17,168,730340,left,250,4326,3724,13,725578,19
64,65,740277,1,230,10,4,4,4,15,146,740423,right,250,4461,3589,35,735550,3
65,66,749849,1,232,2,4,4,4,10,214,750063,right,250,4066,3984,42,745522,15
