,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,129264,1,10,10,5,5,5,62,261,129525,left,280,4431,3589,17,124520,30
1,2,139119,1,12,2,5,5,5,9,226,139345,left,270,4217,3813,46,134642,33
2,3,149092,0,12,10,5,5,,2,0,0,left,260,4158,3882,46,144681,4
3,4,159230,1,12,0,4,4,4,25,216,159446,right,250,4167,3883,19,154787,38
4,5,169486,0,12,10,4,4,,13,0,0,right,250,4380,3670,21,164842,31
5,6,179458,1,12,0,5,5,5,16,194,179652,left,260,4276,3764,25,174915,30
6,7,189363,1,14,2,4,4,4,6,183,189546,right,250,4153,3897,44,184953,41
7,8,199535,1,14,0,4,4,4,6,245,199780,right,250,4319,3731,50,194959,6
8,9,209608,1,24,10,5,5,5,4,197,209805,left,250,4305,3745,49,205048,17
9,10,219580,1,24,0,5,5,5,12,231,219811,left,250,4231,3819,10,215086,17
10,11,229802,1,26,2,4,4,4,14,198,230000,right,250,4428,3622,12,225109,7
11,12,239842,0,26,0,4,4,,2,0,0,right,250,4492,3558,50,235097,4
12,13,249496,1,36,10,5,5,5,8,222,249718,left,250,4068,3982,23,245169,15
13,14,259835,1,38,2,4,4,4,5,202,260037,right,250,4371,3679,40,255208,10
14,15,269523,1,38,0,5,5,5,10,222,269745,left,250,4015,4035,24,265247,10
15,16,279712,1,40,2,5,5,5,2,206,279918,left,250,4173,3877,39,275286,10
16,17,289985,1,40,0,4,4,4,3,232,290217,right,250,4406,3644,33,285325,12
17,18,299974,1,42,2,5,5,5,8,193,300167,left,250,4335,3715,36,295380,17
18,19,309962,1,52,10,4,4,4,6,210,310172,right,250,4303,3747,21,305402,14
19,20,319951,1,54,2,5,5,5,9,205,320156,left,250,4267,3783,25,315424,12
20,21,330107,1,54,0,4,4,4,15,221,330328,right,250,4378,3672,36,325463,25
21,22,340196,1,56,2,5,5,5,10,224,340420,left,250,4416,3634,42,335519,15
22,23,350284,1,66,10,4,4,4,8,201,350485,right,250,4451,3599,12,345574,8
23,24,360089,1,68,2,4,4,4,5,209,360298,right,250,4254,3796,28,355579,4
24,25,369894,1,78,10,5,5,5,9,216,370110,left,250,4032,4018,24,365602,6
25,26,380284,1,78,0,4,4,4,4,185,380469,right,250,4405,3645,50,375624,10
26,27,390023,1,88,10,5,5,5,2,224,390247,left,250,4108,3942,42,385662,16
27,28,400378,1,90,2,5,5,5,15,221,400599,left,250,4411,3639,30,395701,7
28,29,410350,0,90,0,4,4,,8,0,0,right,250,4334,3716,14,405757,20
29,30,420406,1,90,0,5,5,5,8,228,420634,left,250,4335,3715,24,415812,19
30,31,430444,1,100,10,4,4,4,9,223,430667,right,250,4333,3717,21,425851,9
31,32,440550,1,102,2,5,5,5,4,202,440752,left,250,4405,3645,15,435890,13
32,33,450489,1,112,10,4,4,4,9,216,450705,right,250,4317,3733,48,445912,19
33,34,460495,1,112,0,4,4,4,2,217,460712,right,250,4275,3775,34,455967,18
34,35,470366,1,114,2,4,4,4,10,207,470573,right,250,4099,3951,14,466006,15
35,36,480489,1,124,10,5,5,5,2,218,480707,left,250,4208,3842,11,476028,19
36,37,490293,1,124,0,4,4,4,5,218,490511,right,250,4003,4047,23,486034,5
37,38,500599,1,126,2,4,4,4,11,215,500814,right,250,4265,3785,43,496072,10
38,39,510671,1,136,10,4,4,4,10,238,510909,right,250,4299,3751,45,506111,7
39,40,520526,1,136,0,5,5,5,11,218,520744,left,250,4081,3969,43,516183,5
40,41,530682,0,136,10,5,5,,4,0,0,left,250,4188,3862,34,526239,7
41,42,540989,1,138,2,5,5,5,2,226,541215,left,250,4425,3625,18,536311,16
42,43,551044,0,138,0,5,5,,8,0,0,left,250,4452,3598,35,546333,14
43,44,560915,0,138,0,4,4,,5,0,0,right,250,4254,3796,25,556405,15
44,45,570887,0,138,2,5,5,,5,0,0,left,250,4170,3880,47,566461,8
45,46,581077,0,138,0,4,4,,8,0,0,right,250,4268,3782,35,576550,20
46,47,591015,1,140,2,4,4,4,6,224,591239,right,250,4136,3914,20,586622,15
47,48,601221,1,140,0,5,5,5,13,209,601430,left,250,4296,3754,38,596661,14
48,49,611443,0,140,2,4,4,,16,0,0,right,250,4476,3574,44,606700,12
49,50,621182,1,140,0,5,5,5,16,215,621397,left,250,4143,3907,23,616772,6
50,51,631538,1,150,10,4,4,4,3,219,631757,right,250,4490,3560,16,626794,10
51,52,641577,1,152,2,5,5,5,3,232,641809,left,250,4490,3560,38,636833,18
52,53,651331,0,152,10,5,5,,11,0,0,left,250,4181,3869,37,646888,12
53,54,661270,0,152,0,5,5,,2,0,0,left,250,4057,3993,44,656960,13
54,55,671409,1,162,10,4,4,4,6,179,671588,right,250,4119,3931,21,667033,6
55,56,681531,1,164,2,5,5,5,10,240,681771,left,250,4249,3801,36,677021,12
56,57,691603,1,174,10,4,4,4,11,176,691779,right,250,4247,3803,11,687094,15
57,58,701726,0,174,2,4,4,,3,0,0,right,250,4406,3644,31,697066,6
58,59,711731,1,184,10,5,5,5,3,242,711973,left,250,4339,3711,32,707138,19
59,60,721954,1,186,2,4,4,4,3,230,722184,right,250,4490,3560,35,717210,18
60,61,732009,0,186,0,5,5,,7,0,0,left,250,4486,3564,32,727265,15
61,62,741981,1,196,10,4,4,4,16,241,742222,right,250,4376,3674,32,737338,18
62,63,751669,0,196,0,5,5,,2,0,0,left,250,4006,4044,16,747410,18
63,64,761825,1,206,10,5,5,5,11,235,762060,left,250,4098,3952,39,757465,17
64,65,772164,1,216,10,4,4,4,3,210,772374,right,250,4372,3678,44,767538,12
65,66,781903,1,218,2,4,4,4,8,234,782137,right,250,4068,3982,44,777576,6
