,Ant_time,CorrectAnswer,Fix_time,J_time,PicturePrime.ACC,PicturePrime.CRESP,PicturePrime.DurationError,PicturePrime.OnsetDelay,PicturePrime.OnsetTime,PicturePrime.RESP,PicturePrime.RT,PicturePrime.RTTime,PictureTarget.ACC,PictureTarget.CRESP,PictureTarget.DurationError,PictureTarget.OnsetDelay,PictureTarget.OnsetTime,PictureTarget.RESP,PictureTarget.RT,PictureTarget.RTTime,Prime,PrimePosition,Procedure,Running,SumPrize,Target,TargetPosition,Target_time,TrialList,TrialList.Cycle,TrialList.Sample,prize
0,4432,5,3588,39,1,,0,30,130293,,0,0,1,5,-999999,12,134988,5,213,135201,bigwinleft.bmp,left,TrialProc,TrialList,10,targetleft.bmp,left,280,1,1,1,10
1,4134,5,3896,41,1,,0,28,140349,,0,0,1,5,-999999,8,144742,5,201,144943,smallwinleft.bmp,left,TrialProc,TrialList,12,targetleft.bmp,left,270,2,1,2,2
2,4162,5,3878,17,1,,0,9,150371,,0,0,1,5,-999999,13,154797,5,224,155021,bigwinleft.bmp,left,TrialProc,TrialList,22,targetleft.bmp,left,260,3,1,3,10
3,4135,4,3915,45,1,,0,17,160410,,0,0,1,4,-999999,23,164819,4,205,165024,nowinright.bmp,right,TrialProc,TrialList,22,targetright.bmp,right,250,4,1,4,0
4,4301,4,3749,47,1,,0,22,170482,,0,0,1,4,-999999,8,175042,4,196,175238,bigwinright.bmp,right,TrialProc,TrialList,32,targetright.bmp,right,250,5,1,5,10
5,4118,5,3932,24,1,,0,36,180537,,0,0,1,5,-999999,8,184914,5,197,185111,nowinleft.bmp,left,TrialProc,TrialList,32,targetleft.bmp,left,250,6,1,6,0
6,4363,4,3687,20,1,,0,27,190560,,0,0,1,4,-999999,12,195186,4,192,195378,smallwinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,7,1,7,2
7,4203,4,3847,49,1,,0,13,200565,,0,0,1,4,-999999,6,205025,4,194,205219,nowinright.bmp,right,TrialProc,TrialList,34,targetright.bmp,right,250,8,1,8,0
8,4466,5,3584,27,1,,0,18,210604,,0,0,1,5,-999999,10,215331,5,191,215522,bigwinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,9,1,9,10
9,4355,5,3695,27,1,,0,6,220609,,0,0,1,5,-999999,5,225220,5,225,225445,nowinleft.bmp,left,TrialProc,TrialList,44,targetleft.bmp,left,250,10,1,10,0
10,4111,4,3939,29,1,,0,6,230648,,0,0,1,4,-999999,15,235025,4,240,235265,smallwinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,11,1,11,2
11,4482,4,3568,50,1,,0,5,240704,,0,0,1,4,-999999,11,245448,4,203,245651,nowinright.bmp,right,TrialProc,TrialList,46,targetright.bmp,right,250,12,1,12,0
12,4127,5,3923,30,1,,0,17,250759,,0,0,1,5,-999999,15,255152,5,186,255338,bigwinleft.bmp,left,TrialProc,TrialList,56,targetleft.bmp,left,250,13,1,13,10
13,4129,4,3921,46,1,,0,4,260765,,0,0,1,4,-999999,13,265158,4,184,265342,smallwinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,14,1,14,2
14,4086,5,3964,37,1,,0,4,270787,,0,0,1,5,-999999,6,275130,5,229,275359,nowinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,15,1,15,0
15,4268,5,3782,30,1,,0,13,280842,,0,0,0,5,0,8,285369,,0,0,smallwinleft.bmp,left,TrialProc,TrialList,58,targetleft.bmp,left,250,16,1,16,2
16,4310,4,3740,27,1,,0,20,290915,,0,0,1,4,-999999,16,295492,4,219,295711,nowinright.bmp,right,TrialProc,TrialList,58,targetright.bmp,right,250,17,1,17,0
17,4115,5,3935,27,1,,0,7,300954,,0,0,1,5,-999999,10,305330,5,207,305537,smallwinleft.bmp,left,TrialProc,TrialList,60,targetleft.bmp,left,250,18,1,18,2
18,4321,4,3729,34,1,,0,7,310976,,0,0,1,4,-999999,5,315553,4,207,315760,bigwinright.bmp,right,TrialProc,TrialList,70,targetright.bmp,right,250,19,1,19,10
19,4081,5,3969,19,1,,0,16,321015,,0,0,1,5,-999999,11,325358,5,234,325592,smallwinleft.bmp,left,TrialProc,TrialList,72,targetleft.bmp,left,250,20,1,20,2
20,4415,4,3635,44,1,,0,14,331070,,0,0,1,4,-999999,11,335747,4,218,335965,nowinright.bmp,right,TrialProc,TrialList,72,targetright.bmp,right,250,21,1,21,0
21,4202,5,3848,39,1,,0,6,341126,,0,0,1,5,-999999,7,345586,5,204,345790,smallwinleft.bmp,left,TrialProc,TrialList,74,targetleft.bmp,left,250,22,1,22,2
22,4238,4,3812,23,1,,0,12,351165,,0,0,1,4,-999999,4,355658,4,184,355842,bigwinright.bmp,right,TrialProc,TrialList,84,targetright.bmp,right,250,23,1,23,10
23,4289,4,3761,29,1,,0,10,361170,,0,0,0,4,0,3,365713,,0,0,smallwinright.bmp,right,TrialProc,TrialList,84,targetright.bmp,right,250,24,1,24,2
24,4213,5,3837,30,1,,0,5,371226,,0,0,1,5,-999999,12,375702,5,218,375920,bigwinleft.bmp,left,TrialProc,TrialList,94,targetleft.bmp,left,250,25,1,25,10
25,4063,4,3987,27,1,,0,3,381264,,0,0,1,4,-999999,13,385591,4,182,385773,nowinright.bmp,right,TrialProc,TrialList,94,targetright.bmp,right,250,26,1,26,0
26,4023,5,4027,16,1,,0,6,391253,,0,0,1,5,-999999,2,395529,5,206,395735,bigwinleft.bmp,left,TrialProc,TrialList,104,targetleft.bmp,left,250,27,1,27,10
27,4276,5,3774,42,1,,0,17,401275,,0,0,1,5,-999999,17,405819,5,231,406050,smallwinleft.bmp,left,TrialProc,TrialList,106,targetleft.bmp,left,250,28,1,28,2
28,4039,4,4011,42,1,,0,8,411331,,0,0,0,4,0,3,415624,,0,0,nowinright.bmp,right,TrialProc,TrialList,106,targetright.bmp,right,250,29,1,29,0
29,4030,5,4020,40,1,,0,8,421403,,0,0,1,5,-999999,12,425696,5,224,425920,nowinleft.bmp,left,TrialProc,TrialList,106,targetleft.bmp,left,250,30,1,30,0
30,4431,4,3619,33,1,,0,10,431459,,0,0,1,4,-999999,11,436152,4,215,436367,bigwinright.bmp,right,TrialProc,TrialList,116,targetright.bmp,right,250,31,1,31,10
31,4471,5,3579,37,1,,0,17,441498,,0,0,1,5,-999999,5,446225,5,245,446470,smallwinleft.bmp,left,TrialProc,TrialList,118,targetleft.bmp,left,250,32,1,32,2
32,4354,4,3696,29,1,,0,13,451570,,0,0,1,4,-999999,5,456180,4,220,456400,bigwinright.bmp,right,TrialProc,TrialList,128,targetright.bmp,right,250,33,1,33,10
33,4072,4,3978,19,1,,0,5,461609,,0,0,1,4,-999999,3,465935,4,216,466151,nowinright.bmp,right,TrialProc,TrialList,128,targetright.bmp,right,250,34,1,34,0
34,4120,4,3930,16,1,,0,14,471631,,0,0,1,4,-999999,5,476007,4,224,476231,smallwinright.bmp,right,TrialProc,TrialList,130,targetright.bmp,right,250,35,1,35,2
35,4483,5,3567,23,1,,0,18,481670,,0,0,1,5,-999999,10,486414,5,230,486644,bigwinleft.bmp,left,TrialProc,TrialList,140,targetleft.bmp,left,250,36,1,36,10
36,4087,4,3963,40,1,,0,11,491709,,0,0,1,4,-999999,5,496052,4,221,496273,nowinright.bmp,right,TrialProc,TrialList,140,targetright.bmp,right,250,37,1,37,0
37,4118,4,3932,15,1,,0,10,501764,,0,0,1,4,-999999,8,506141,4,210,506351,smallwinright.bmp,right,TrialProc,TrialList,142,targetright.bmp,right,250,38,1,38,2
38,4344,4,3706,44,1,,0,18,511786,,0,0,1,4,-999999,16,516397,4,194,516591,bigwinright.bmp,right,TrialProc,TrialList,152,targetright.bmp,right,250,39,1,39,10
39,4443,5,3607,20,1,,0,7,521809,,0,0,1,5,-999999,16,526519,5,226,526745,nowinleft.bmp,left,TrialProc,TrialList,152,targetleft.bmp,left,250,40,1,40,0
40,4187,5,3863,44,1,,0,13,531847,,0,0,1,5,-999999,6,536291,5,222,536513,bigwinleft.bmp,left,TrialProc,TrialList,162,targetleft.bmp,left,250,41,1,41,10
41,4023,5,4027,36,1,,0,6,541903,,0,0,1,5,-999999,2,546179,5,232,546411,smallwinleft.bmp,left,TrialProc,TrialList,164,targetleft.bmp,left,250,42,1,42,2
42,4302,5,3748,18,1,,0,14,551958,,0,0,1,5,-999999,8,556519,5,213,556732,nowinleft.bmp,left,TrialProc,TrialList,164,targetleft.bmp,left,250,43,1,43,0
43,4138,4,3912,13,1,,0,16,561981,,0,0,0,4,0,4,566374,,0,0,nowinright.bmp,right,TrialProc,TrialList,164,targetright.bmp,right,250,44,1,44,0
44,4329,5,3721,21,1,,0,4,572020,,0,0,1,5,-999999,13,576613,5,181,576794,smallwinleft.bmp,left,TrialProc,TrialList,166,targetleft.bmp,left,250,45,1,45,2
45,4481,4,3569,33,1,,0,12,582008,,0,0,1,4,-999999,12,586752,4,228,586980,nowinright.bmp,right,TrialProc,TrialList,166,targetright.bmp,right,250,46,1,46,0
46,4097,4,3953,40,1,,0,17,592064,,0,0,1,4,-999999,11,596423,4,200,596623,smallwinright.bmp,right,TrialProc,TrialList,168,targetright.bmp,right,250,47,1,47,2
47,4229,5,3821,21,1,,0,10,602086,,0,0,1,5,-999999,13,606579,5,220,606799,nowinleft.bmp,left,TrialProc,TrialList,168,targetleft.bmp,left,250,48,1,48,0
48,4081,4,3969,10,1,,0,13,612125,,0,0,1,4,-999999,11,616468,4,204,616672,smallwinright.bmp,right,TrialProc,TrialList,170,targetright.bmp,right,250,49,1,49,2
49,4478,5,3572,46,1,,0,6,622130,,0,0,1,5,-999999,15,626874,5,210,627084,nowinleft.bmp,left,TrialProc,TrialList,170,targetleft.bmp,left,250,50,1,50,0
50,4153,4,3897,47,1,,0,4,632169,,0,0,1,4,-999999,6,636579,4,206,636785,bigwinright.bmp,right,TrialProc,TrialList,180,targetright.bmp,right,250,51,1,51,10
51,4104,5,3946,18,1,,0,20,642225,,0,0,1,5,-999999,4,646584,5,219,646803,smallwinleft.bmp,left,TrialProc,TrialList,182,targetleft.bmp,left,250,52,1,52,2
52,4260,5,3790,33,1,,0,16,652264,,0,0,1,5,-999999,15,656790,5,215,657005,bigwinleft.bmp,left,TrialProc,TrialList,192,targetleft.bmp,left,250,53,1,53,10
53,4234,5,3816,13,1,,0,17,662302,,0,0,1,5,-999999,9,666796,5,215,667011,nowinleft.bmp,left,TrialProc,TrialList,192,targetleft.bmp,left,250,54,1,54,0
54,4489,4,3561,46,1,,0,4,672308,,0,0,0,4,0,4,677052,,0,0,bigwinright.bmp,right,TrialProc,TrialList,192,targetright.bmp,right,250,55,1,55,10
55,4239,5,3811,20,1,,0,4,682380,,0,0,1,5,-999999,3,686873,5,219,687092,smallwinleft.bmp,left,TrialProc,TrialList,194,targetleft.bmp,left,250,56,1,56,2
