,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
37,38,480893,1,122,2,4,4,4,11,198,481091,right,250,4415,3635,50,476216,11
38,39,490715,1,132,10,4,4,4,15,185,490900,right,250,4194,3856,22,486255,17
39,40,500854,0,132,0,5,5,,9,0,0,left,250,4334,3716,32,496260,11
40,41,511026,1,142,10,5,5,5,17,230,511256,left,250,4426,3624,31,506332,18
41,42,520914,0,142,2,5,5,,4,0,0,left,250,4271,3779,23,516388,19
42,43,531120,0,142,0,5,5,,10,0,0,left,250,4416,3634,29,526443,10
43,44,540892,0,142,0,4,4,,11,0,0,right,260,4131,3909,42,536499,5
44,45,550931,1,144,2,5,5,5,16,226,551157,left,270,4093,3937,35,546571,7
45,46,560969,0,144,0,4,4,,15,0,0,right,280,4093,3927,44,556610,15
46,47,571459,1,146,2,4,4,4,13,206,571665,right,290,4496,3514,47,566699,6
47,48,581047,1,146,0,5,5,5,14,276,581323,left,300,4061,3939,35,576721,20
48,49,591286,1,148,2,4,4,4,4,197,591483,right,300,4255,3745,47,586776,15
49,50,601492,0,148,0,5,5,,3,0,0,left,300,4474,3526,25,596750,5
50,51,611330,1,158,10,4,4,4,14,208,611538,right,300,4245,3755,14,606820,8
51,52,621269,1,160,2,5,5,5,2,237,621506,left,300,4224,3776,10,616792,19
52,53,631174,1,170,10,5,5,5,12,228,631402,left,300,4130,3870,31,626781,7
53,54,641046,0,170,0,5,5,,9,0,0,left,290,4000,4010,47,636786,19
54,55,651253,1,180,10,4,4,4,2,216,651469,right,300,4125,3875,29,646875,3
55,56,661608,1,182,2,5,5,5,5,195,661803,left,300,4488,3512,30,656864,20
56,57,671262,1,192,10,4,4,4,14,215,671477,right,290,4178,3832,32,666819,3
57,58,681468,1,194,2,4,4,4,12,196,681664,right,280,4380,3640,18,676825,18
58,59,691323,1,204,10,5,5,5,11,243,691566,left,270,4264,3766,10,686797,16
59,60,701529,1,206,2,4,4,4,9,198,701727,right,260,4450,3590,47,696819,7
60,61,711267,0,206,0,5,5,,8,0,0,left,250,4167,3883,17,706841,20
61,62,721406,1,216,10,4,4,4,16,218,721624,right,250,4243,3807,24,716896,16
62,63,731679,0,216,0,5,5,,17,0,0,left,250,4476,3574,28,726935,9
63,64,741751,1,226,10,5,5,5,5,211,741962,left,250,4488,3562,15,737007,21
64,65,751573,1,236,10,4,4,4,11,221,751794,right,250,4282,3768,16,747029,18
65,66,761812,1,238,2,4,4,4,17,199,762011,right,250,4476,3574,29,757068,17
