,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,37233,0,0,10,5,5,,46,0,0,left,280,4314,3706,12,32622,96
1,2,47338,0,0,2,5,5,,14,0,0,left,290,4312,3698,10,42761,54
2,3,57561,1,10,10,5,5,5,10,280,57841,left,300,4483,3517,26,52817,7
3,4,67265,1,10,0,4,4,4,21,265,67530,right,300,4071,3929,11,62922,74
4,5,77237,1,20,10,4,4,4,11,258,77495,right,300,4014,3986,34,72961,22
5,6,87610,1,20,0,5,5,5,14,259,87869,left,300,4328,3672,23,83017,33
6,7,97616,0,20,2,4,4,,17,0,0,right,290,4292,3718,47,93056,28
7,8,107521,0,20,0,4,4,,15,0,0,right,300,4111,3889,47,103144,3
8,9,117927,0,20,10,5,5,,14,0,0,left,300,4445,3555,29,113217,4
9,10,127749,1,20,0,5,5,5,3,248,127997,left,300,4223,3777,28,123272,4
10,11,137787,1,22,2,4,4,4,4,267,138054,right,300,4255,3745,45,133277,5
11,12,147710,0,22,0,4,4,5,2,293,148003,right,300,4141,3859,47,143316,5
12,13,157648,1,32,10,5,5,5,3,258,157906,left,300,4006,3994,20,153388,18
13,14,167787,1,34,2,4,4,4,10,269,168056,right,300,4115,3885,44,163411,14
14,15,178160,1,34,0,5,5,5,8,254,178414,left,300,4435,3565,17,173466,6
15,16,188198,0,34,2,5,5,,5,0,0,left,300,4454,3546,17,183488,16
16,17,197903,1,34,0,4,4,4,11,286,198189,right,300,4097,3903,36,193544,17
17,18,208009,1,36,2,5,5,5,10,226,208235,left,300,4132,3868,15,203616,14
18,19,218198,1,46,10,4,4,4,17,294,218492,right,300,4326,3674,48,213604,18
19,20,228020,1,48,2,5,5,5,8,258,228278,left,300,4068,3932,31,223693,18
20,21,238426,1,48,0,4,4,4,7,296,238722,right,300,4436,3564,43,233732,19
21,22,248331,0,48,2,5,5,,3,0,0,left,290,4273,3737,30,243804,7
22,23,258320,1,58,10,4,4,4,9,257,258577,right,300,4200,3800,45,253860,4
23,24,268425,1,60,2,4,4,4,6,285,268710,right,300,4269,3731,30,263899,6
24,25,278598,0,60,10,5,5,,6,0,0,left,290,4387,3623,39,273954,3
25,26,288636,1,60,0,4,4,4,11,236,288872,right,300,4348,3652,49,284026,11
26,27,298759,0,60,10,5,5,,16,0,0,left,300,4427,3573,19,294065,18
27,28,308413,1,62,2,5,5,5,4,247,308660,left,300,4037,3963,41,304121,15
28,29,318502,1,62,0,4,4,4,13,267,318769,right,300,4095,3905,40,314143,9
29,30,328542,0,62,0,5,5,,2,0,0,left,300,4108,3892,47,324181,10
30,31,338546,1,72,10,4,4,4,11,261,338807,right,300,4030,3970,19,334254,19
31,32,348585,1,74,2,5,5,5,5,238,348823,left,300,4053,3947,11,344276,15
32,33,358674,0,74,10,4,4,,6,0,0,right,300,4153,3847,50,354264,5
33,34,369114,1,74,0,4,4,4,15,263,369377,right,300,4495,3505,48,364353,17
34,35,378852,1,76,2,4,4,4,17,274,379126,right,300,4175,3825,26,374409,19
35,36,389008,1,86,10,5,5,5,9,199,389207,left,300,4300,3700,19,384448,7
36,37,398679,1,86,0,4,4,4,4,268,398947,right,290,4021,3989,39,394403,15
37,38,408801,1,88,2,4,4,4,3,216,409017,right,280,4089,3931,12,404458,11
38,39,419174,1,98,10,4,4,4,10,222,419396,right,270,4483,3547,17,414430,4
39,40,428895,1,98,0,5,5,5,9,211,429106,left,260,4183,3857,23,424452,16
40,41,438901,1,108,10,5,5,5,16,227,439128,left,250,4176,3874,40,434458,11
41,42,449024,0,108,2,5,5,,2,0,0,left,250,4258,3792,38,444513,10
42,43,459012,0,108,0,5,5,,4,0,0,left,250,4188,3862,15,454569,11
43,44,468917,0,108,0,4,4,,11,0,0,right,250,4031,4019,17,464624,18
44,45,479423,1,110,2,5,5,5,2,182,479605,left,260,4490,3550,33,474680,17
45,46,489346,0,110,0,4,4,,2,0,0,right,250,4425,3625,30,484668,17
46,47,499117,1,112,2,4,4,4,13,254,499371,right,260,4129,3911,34,494724,19
47,48,509540,0,112,0,5,5,,13,0,0,left,270,4463,3567,29,504813,16
48,49,519462,1,114,2,4,4,4,17,267,519729,right,280,4309,3711,20,514885,4
49,50,529484,1,114,0,5,5,5,12,207,529691,left,290,4281,3729,19,524940,13
50,51,539656,1,124,10,4,4,4,4,218,539874,right,280,4472,3548,36,534929,14
51,52,549278,0,124,2,5,5,,2,0,0,left,270,4074,3956,33,544951,14
52,53,559316,0,124,10,5,5,4,8,192,559508,left,280,4034,3986,46,555023,17
