0 anticip_missed_nowin 517.542 4.0
0 anticip_missed_smallwin 136.23 4.0
0 anticip_missed_smallwin 276.842 4.0
0 feedback_missed_nowin 522.368 1.5
0 anticip_hit_smallwin 226.681 4.0
0 anticip_hit_smallwin 256.847 4.0
0 anticip_hit_smallwin 296.97 4.0
0 anticip_hit_smallwin 317.014 4.0
0 anticip_hit_smallwin 357.036 4.0
0 anticip_hit_smallwin 437.314 4.0
0 anticip_hit_smallwin 467.447 4.0
0 anticip_hit_smallwin 497.497 4.0
0 anticip_hit_smallwin 567.903 4.0
0 anticip_hit_smallwin 587.981 4.0
0 anticip_hit_smallwin 608.059 4.0
0 anticip_hit_smallwin 638.192 4.0
0 anticip_hit_smallwin 678.398 4.0
0 anticip_hit_smallwin 698.476 4.0
0 anticip_hit_smallwin 778.904 4.0
0 anticip_hit_largewin 146.236 4.0
0 anticip_hit_largewin 307.042 4.0
0 anticip_hit_largewin 347.064 4.0
0 anticip_hit_largewin 427.325 4.0
0 anticip_hit_largewin 447.369 4.0
0 anticip_hit_largewin 507.536 4.0
0 anticip_hit_largewin 628.187 4.0
0 anticip_hit_largewin 688.454 4.0
0 anticip_hit_largewin 738.665 4.0
0 feedback_missed_largewin 392.13 1.5
0 feedback_missed_largewin 482.513 1.5
0 feedback_missed_largewin 713.458 1.5
0 feedback_hit_nowin 181.213 1.5
0 feedback_hit_nowin 271.379 1.5
0 feedback_hit_nowin 331.863 1.5
0 feedback_hit_nowin 411.907 1.5
0 feedback_hit_nowin 422.247 1.5
0 feedback_hit_nowin 582.986 1.5
0 feedback_hit_nowin 753.514 1.5
0 press_left 150.856 0.0
0 press_left 181.118 0.0
0 press_left 271.33 0.0
0 press_left 301.972 0.0
0 press_left 321.621 0.0
0 press_left 422.207 0.0
0 press_left 441.96 0.0
0 press_left 572.66 0.0
0 press_left 642.718 0.0
0 press_left 683.415 0.0
0 press_left 753.513 0.0
0 press_right 141.203 0.0
0 press_right 231.67 0.0
0 press_right 261.701 0.0
0 press_right 281.725 0.0
0 press_right 311.669 0.0
0 press_right 331.793 0.0
0 press_right 351.734 0.0
0 press_right 361.991 0.0
0 press_right 392.021 0.0
0 press_right 411.9 0.0
0 press_right 431.938 0.0
0 press_right 452.133 0.0
0 press_right 472.121 0.0
0 press_right 482.411 0.0
0 press_right 502.11 0.0
0 press_right 512.422 0.0
0 press_right 522.358 0.0
0 press_right 582.944 0.0
0 press_right 592.551 0.0
0 press_right 612.96 0.0
0 press_right 633.039 0.0
0 press_right 693.277 0.0
0 press_right 703.417 0.0
0 press_right 713.401 0.0
0 press_right 743.672 0.0
0 press_right 783.871 0.0
0 feedback_hit_smallwin 231.674 1.5
0 feedback_hit_smallwin 261.808 1.5
0 feedback_hit_smallwin 301.981 1.5
0 feedback_hit_smallwin 321.674 1.5
0 feedback_hit_smallwin 361.996 1.5
0 feedback_hit_smallwin 441.974 1.5
0 feedback_hit_smallwin 472.19 1.5
0 feedback_hit_smallwin 502.123 1.5
0 feedback_hit_smallwin 572.696 1.5
0 feedback_hit_smallwin 592.624 1.5
0 feedback_hit_smallwin 612.969 1.5
0 feedback_hit_smallwin 642.768 1.5
0 feedback_hit_smallwin 683.442 1.5
0 feedback_hit_smallwin 703.436 1.5
0 feedback_hit_smallwin 783.931 1.5
0 anticip_hit_nowin 176.419 4.0
0 anticip_hit_nowin 266.82 4.0
0 anticip_hit_nowin 327.003 4.0
0 anticip_hit_nowin 407.247 4.0
0 anticip_hit_nowin 417.286 4.0
0 anticip_hit_nowin 577.942 4.0
0 anticip_hit_nowin 748.687 4.0
0 feedback_noresp 130.981 1.5
0 feedback_noresp 161.001 1.5
0 feedback_noresp 171.19 1.5
0 feedback_noresp 191.018 1.5
0 feedback_noresp 201.224 1.5
0 feedback_noresp 211.513 1.5
0 feedback_noresp 221.435 1.5
0 feedback_noresp 241.747 1.5
0 feedback_noresp 251.669 1.5
0 feedback_noresp 291.874 1.5
0 feedback_noresp 341.902 1.5
0 feedback_noresp 371.751 1.5
0 feedback_noresp 381.89 1.5
0 feedback_noresp 401.968 1.5
0 feedback_noresp 462.352 1.5
0 feedback_noresp 492.235 1.5
0 feedback_noresp 532.608 1.5
0 feedback_noresp 542.413 1.5
0 feedback_noresp 552.569 1.5
0 feedback_noresp 562.724 1.5
0 feedback_noresp 602.713 1.5
0 feedback_noresp 622.941 1.5
0 feedback_noresp 652.807 1.5
0 feedback_noresp 663.197 1.5
0 feedback_noresp 673.136 1.5
0 feedback_noresp 723.531 1.5
0 feedback_noresp 733.236 1.5
0 feedback_noresp 763.553 1.5
0 feedback_noresp 773.525 1.5
0 anticip_missed_largewin 387.236 4.0
0 anticip_missed_largewin 477.453 4.0
0 anticip_missed_largewin 708.515 4.0
0 anticip_noresp 125.991 4.0
0 anticip_noresp 156.258 4.0
0 anticip_noresp 166.347 4.0
0 anticip_noresp 186.408 4.0
0 anticip_noresp 196.464 4.0
0 anticip_noresp 206.553 4.0
0 anticip_noresp 216.608 4.0
0 anticip_noresp 236.736 4.0
0 anticip_noresp 246.809 4.0
0 anticip_noresp 286.897 4.0
0 anticip_noresp 336.992 4.0
0 anticip_noresp 367.092 4.0
0 anticip_noresp 377.164 4.0
0 anticip_noresp 397.192 4.0
0 anticip_noresp 457.392 4.0
0 anticip_noresp 487.425 4.0
0 anticip_noresp 527.614 4.0
0 anticip_noresp 537.686 4.0
0 anticip_noresp 547.759 4.0
0 anticip_noresp 557.831 4.0
0 anticip_noresp 597.986 4.0
0 anticip_noresp 618.114 4.0
0 anticip_noresp 648.214 4.0
0 anticip_noresp 658.27 4.0
0 anticip_noresp 668.326 4.0
0 anticip_noresp 718.537 4.0
0 anticip_noresp 728.609 4.0
0 anticip_noresp 758.776 4.0
0 anticip_noresp 768.848 4.0
0 feedback_hit_largewin 150.929 1.5
0 feedback_hit_largewin 311.768 1.5
0 feedback_hit_largewin 351.841 1.5
0 feedback_hit_largewin 432.018 1.5
0 feedback_hit_largewin 452.196 1.5
0 feedback_hit_largewin 512.463 1.5
0 feedback_hit_largewin 633.114 1.5
0 feedback_hit_largewin 693.314 1.5
0 feedback_hit_largewin 743.725 1.5
0 feedback_missed_smallwin 141.281 1.5
0 feedback_missed_smallwin 281.735 1.5
