,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,112248,1,10,10,5,5,5,64,229,112477,left,280,4278,3742,21,107655,97
1,2,122387,1,12,2,5,5,5,9,215,122602,left,270,4367,3663,47,117760,44
2,3,132359,1,22,10,5,5,5,7,224,132583,left,260,4319,3721,29,127782,3
3,4,142281,1,22,0,4,4,4,23,245,142526,right,250,4136,3914,41,137871,71
4,5,152503,1,32,10,4,4,4,10,187,152690,right,250,4265,3785,11,147977,26
5,6,162542,1,32,0,5,5,5,9,240,162782,left,250,4283,3767,24,157999,39
6,7,172514,1,34,2,4,4,4,3,191,172705,right,250,4172,3878,34,168088,43
7,8,182703,1,34,0,4,4,4,9,249,182952,right,250,4333,3717,49,178110,16
8,9,192541,1,44,10,5,5,5,10,194,192735,left,250,4081,3969,16,188199,18
9,10,202480,1,44,0,5,5,5,11,210,202690,left,250,4014,4036,25,198204,18
10,11,212886,1,46,2,4,4,4,3,209,213095,right,250,4406,3644,28,208226,9
11,12,222908,1,46,0,4,4,4,5,217,223125,right,250,4404,3646,26,218248,6
12,13,232746,1,56,10,5,5,5,2,209,232955,left,250,4223,3827,49,228270,8
13,14,243036,1,58,2,4,4,4,2,234,243270,right,250,4458,3592,10,238325,17
14,15,252790,1,58,0,5,5,5,6,199,252989,left,250,4186,3864,31,248347,5
15,16,262929,1,60,2,5,5,5,10,187,263116,left,250,4299,3751,47,258369,19
16,17,273169,1,60,0,4,4,4,14,238,273407,right,250,4496,3554,46,268393,5
17,18,283024,1,62,2,5,5,5,8,201,283225,left,250,4285,3765,28,278480,4
18,19,292895,1,72,10,4,4,4,2,210,293105,right,250,4140,3910,32,288502,5
19,20,302917,1,74,2,5,5,5,10,191,303108,left,250,4115,3935,15,298541,18
20,21,313006,1,74,0,4,4,4,12,210,313216,right,250,4197,3853,43,308546,18
21,22,323279,1,76,2,5,5,5,8,200,323479,left,250,4435,3615,49,318585,7
22,23,333317,1,86,10,4,4,4,16,181,333498,right,250,4410,3640,17,328640,17
23,24,342938,0,86,2,4,4,,3,0,0,right,250,4055,3995,47,338629,16
24,25,353445,1,96,10,5,5,5,17,192,353637,left,250,4476,3574,41,348701,3
25,26,363200,1,96,0,4,4,4,5,184,363384,right,250,4221,3829,39,358723,8
26,27,373440,1,106,10,5,5,5,2,176,373616,left,250,4442,3608,10,368745,11
27,28,383294,1,108,2,5,5,5,8,212,383506,left,250,4335,3715,33,378700,5
28,29,393149,1,108,0,4,4,4,16,213,393362,right,250,4143,3907,12,388739,17
29,30,403020,1,108,0,5,5,5,6,205,403225,left,250,4019,4031,41,398744,4
30,31,413243,1,118,10,4,4,4,7,195,413438,right,250,4202,3848,48,408783,9
31,32,423232,1,120,2,5,5,5,3,195,423427,left,250,4156,3894,24,418822,19
32,33,433387,1,130,10,4,4,4,15,197,433584,right,250,4294,3756,38,428827,9
33,34,443209,1,130,0,4,4,4,15,204,443413,right,250,4094,3956,38,438849,12
34,35,453432,1,132,2,4,4,4,2,194,453626,right,250,4291,3759,46,448888,12
35,36,463487,1,142,10,5,5,5,4,169,463656,left,250,4322,3728,17,458910,4
36,37,473158,1,142,0,4,4,4,8,181,473339,right,250,4000,4050,21,468899,17
37,38,483648,1,144,2,4,4,4,10,205,483853,right,250,4500,3550,29,478887,12
38,39,493285,1,154,10,4,4,4,2,205,493490,right,250,4123,3927,24,488909,4
39,40,503325,0,154,0,5,5,,2,0,0,left,250,4141,3909,50,498931,9
40,41,513380,1,164,10,5,5,5,9,179,513559,left,250,4117,3933,46,509003,15
41,42,523702,1,166,2,5,5,5,6,196,523898,left,250,4436,3614,32,519009,4
42,43,533574,1,166,0,5,5,5,5,189,533763,left,250,4287,3763,47,529031,18
43,44,543379,1,166,0,4,4,4,5,232,543611,right,250,4054,3996,14,539069,19
44,45,553452,1,168,2,5,5,5,2,213,553665,left,250,4091,3959,30,549108,19
45,46,563557,1,168,0,4,4,4,6,174,563731,right,250,4170,3880,44,559130,19
46,47,573829,1,170,2,4,4,4,8,214,574043,right,250,4435,3615,49,569135,6
47,48,583901,1,170,0,5,5,5,12,196,584097,left,250,4447,3603,49,579191,18
48,49,593890,1,172,2,4,4,4,10,197,594087,right,250,4399,3651,26,589230,18
49,50,603495,0,172,0,5,5,,2,0,0,left,250,4007,4043,40,599235,8
50,51,613884,1,182,10,4,4,4,9,194,614078,right,250,4317,3733,23,609307,10
51,52,623973,1,184,2,5,5,5,17,197,624170,left,250,4393,3657,31,619312,10
52,53,634095,1,194,10,5,5,5,11,165,634260,left,250,4499,3551,37,629334,19
53,54,643799,1,194,0,5,5,5,12,197,643996,left,250,4213,3837,31,639323,13
54,55,653838,1,204,10,4,4,4,11,175,654013,right,250,4231,3819,34,649345,19
55,56,664061,1,206,2,5,5,5,15,216,664277,left,250,4445,3605,20,659350,16
56,57,674083,1,216,10,4,4,4,16,180,674263,right,250,4444,3606,50,669372,13
57,58,684038,1,218,2,4,4,4,4,235,684273,right,250,4389,3661,16,679394,16
58,59,694111,1,228,10,5,5,5,2,182,694293,left,250,4408,3642,11,689450,18
59,60,703781,1,230,2,4,4,4,5,227,704008,right,250,4103,3947,33,699422,6
60,61,714187,1,230,0,5,5,5,10,238,714425,left,250,4449,3601,35,709477,17
61,62,723959,1,240,10,4,4,4,2,178,724137,right,250,4157,3893,42,719549,15
62,63,733981,0,240,0,5,5,,12,0,0,left,250,4163,3887,40,729555,9
63,64,744003,1,250,10,5,5,5,2,173,744176,left,250,4123,3927,46,739627,10
64,65,754142,0,250,10,4,4,,10,0,0,right,250,4249,3801,40,749632,4
65,66,764298,1,252,2,4,4,4,11,204,764502,right,250,4332,3718,27,759704,10
