,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
56,57,689184,1,162,10,4,4,4,11,182,689366,right,250,4014,4036,23,684908,19
57,58,699574,1,164,2,4,4,4,10,184,699758,right,250,4416,3634,27,694897,10
58,59,709280,0,164,10,5,5,,2,0,0,left,250,4125,3925,15,704902,6
59,60,719435,1,166,2,4,4,4,2,178,719613,right,250,4241,3809,40,714941,17
60,61,729273,0,166,0,5,5,,6,0,0,left,250,4069,3981,28,724947,10
61,62,739529,1,176,10,4,4,4,2,176,739705,right,250,4274,3776,17,735002,5
62,63,749718,0,176,0,5,5,,3,0,0,left,250,4473,3577,23,744991,16
63,64,759339,1,186,10,5,5,5,3,164,759503,left,250,4038,4012,17,755047,11
64,65,769295,1,196,10,4,4,4,2,175,769470,right,250,4023,4027,40,765019,17
65,66,779785,1,198,2,4,4,4,13,179,779964,right,250,4497,3553,10,775024,10
