,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,89992,1,10,10,5,5,5,5,217,90209,left,280,4104,3916,44,85632,13
1,2,99964,1,12,2,5,5,5,8,218,100182,left,270,4034,3996,14,95671,23
2,3,110253,1,22,10,5,5,5,16,224,110477,left,260,4310,3730,28,105676,3
3,4,120392,0,22,0,4,4,,41,0,0,right,250,4352,3698,25,115748,39
4,5,130347,0,22,10,4,4,,4,0,0,right,250,4238,3812,21,125854,25
5,6,140219,1,22,0,5,5,5,2,231,140450,left,260,4023,4017,47,135943,46
6,7,150592,1,24,2,4,4,4,9,224,150816,right,250,4317,3733,36,146015,37
7,8,160346,1,24,0,4,4,4,15,214,160560,right,250,4010,4040,15,156070,14
8,9,170803,1,34,10,5,5,5,10,219,171022,left,250,4450,3600,29,166092,18
9,10,180591,0,34,0,5,5,,14,0,0,left,250,4195,3855,34,176131,4
10,11,190713,1,36,2,4,4,4,9,232,190945,right,250,4250,3800,34,186203,16
11,12,200869,1,36,0,4,4,4,14,235,201104,right,250,4345,3705,35,196259,16
12,13,210607,1,46,10,5,5,5,16,150,210757,left,250,4009,4041,28,206331,15
13,14,220746,1,48,2,4,4,4,16,195,220941,right,250,4176,3874,50,216303,6
14,15,230768,1,48,0,5,5,5,2,183,230951,left,250,4173,3877,23,226342,17
15,16,241091,1,50,2,5,5,5,12,198,241289,left,250,4498,3552,32,236330,10
16,17,250879,1,50,0,4,4,4,4,245,251124,right,250,4272,3778,29,246352,18
17,18,260784,1,52,2,5,5,5,5,0,260784,left,250,4120,3930,35,256408,5
18,19,270956,1,62,10,4,4,4,5,193,271149,right,250,4454,3596,25,266246,15
19,20,280661,1,64,2,5,5,5,12,22,280683,left,250,4147,3903,10,276251,8
20,21,290467,1,64,0,4,4,4,2,153,290620,right,250,4141,3909,35,286073,7
21,22,300555,1,66,2,5,5,5,7,236,300791,left,250,4252,3798,16,296045,14
22,23,310460,1,76,10,4,4,4,6,20,310480,right,250,4103,3947,19,306100,17
23,24,320549,1,78,2,4,4,4,12,198,320747,right,250,4347,3703,29,315939,15
24,25,330437,1,88,10,5,5,5,3,247,330684,left,250,4239,3811,17,325944,4
25,26,340259,1,88,0,4,4,4,2,229,340488,right,250,4006,4044,27,336000,17
26,27,350715,1,98,10,5,5,5,7,226,350941,left,250,4419,3631,10,346038,6
27,28,360420,1,100,2,5,5,5,16,201,360621,left,250,4093,3957,18,356060,6
28,29,370659,0,100,0,4,4,,7,0,0,right,250,4319,3731,40,366082,15
29,30,380798,1,100,0,5,5,5,2,221,381019,left,250,4390,3660,14,376155,10
30,31,390653,1,110,10,4,4,4,10,222,390875,right,250,4199,3851,47,386193,19
31,32,400859,1,112,2,5,5,5,5,184,401043,left,250,4337,3713,29,396266,20
32,33,410914,1,122,10,4,4,4,12,216,411130,right,250,4380,3670,43,406271,5
33,34,420686,0,122,0,4,4,,3,0,0,right,250,4122,3928,20,416310,7
34,35,431075,0,122,2,4,4,,4,0,0,right,250,4455,3595,14,426365,13
35,36,440880,1,132,10,5,5,5,12,156,441036,left,250,4197,3853,28,436405,4
36,37,450802,1,132,0,4,4,4,11,173,450975,right,250,4147,3903,34,446393,6
37,38,460925,0,132,2,4,4,,10,0,0,right,250,4266,3784,10,456398,16
38,39,470813,0,132,10,4,4,,11,0,0,right,250,4114,3936,42,466437,7
39,40,481186,1,132,0,5,5,5,11,239,481425,left,250,4415,3635,34,476509,8
40,41,490874,1,142,10,5,5,5,2,209,491083,left,250,4040,4010,18,486581,16
41,42,501146,1,144,2,5,5,5,13,74,501220,left,250,4279,3771,15,496603,15
42,43,510751,1,144,0,5,5,5,7,198,510949,left,250,4002,4048,29,506491,18
43,44,521107,1,144,0,4,4,4,2,210,521317,right,250,4357,3693,23,516497,5
44,45,531196,1,146,2,5,5,5,17,193,531389,left,250,4409,3641,37,526519,11
45,46,541084,1,146,0,4,4,4,10,249,541333,right,250,4282,3768,11,536541,13
46,47,551173,1,148,2,4,4,4,8,194,551367,right,250,4334,3716,30,546580,6
47,48,560878,1,148,0,5,5,5,2,223,561101,left,250,4023,4027,34,556602,20
48,49,570967,1,150,2,4,4,4,14,48,571015,right,250,4045,4005,12,566657,16
49,50,581223,1,150,0,5,5,5,11,194,581417,left,250,4449,3601,32,576512,5
50,51,591128,1,160,10,4,4,4,4,21,591149,right,250,4339,3711,47,586534,18
51,52,601133,0,160,2,5,5,,3,0,0,left,250,4490,3560,24,596389,3
52,53,610771,1,170,10,5,5,5,16,204,610975,left,250,4059,3991,34,606445,10
53,54,621127,1,170,0,5,5,5,7,186,621313,left,250,4386,3664,34,616483,16
