,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
19,20,290543,1,74,2,5,5,5,11,178,290721,left,250,4164,3886,22,286117,12
20,21,300633,1,74,0,4,4,4,2,178,300811,right,250,4275,3775,19,296105,11
21,22,310838,1,76,2,5,5,5,14,191,311029,left,250,4496,3554,41,306077,13
22,23,320392,1,86,10,4,4,4,9,187,320579,right,250,4032,4018,22,316100,10
23,24,330515,1,88,2,4,4,4,16,209,330724,right,250,4143,3907,29,326105,11
24,25,340537,1,98,10,5,5,5,17,173,340710,left,250,4142,3908,48,336127,4
25,26,350709,1,98,0,4,4,4,13,179,350888,right,250,4296,3754,15,346149,18
26,27,360497,1,108,10,5,5,5,12,179,360676,left,250,4096,3954,22,356138,19
27,28,370703,1,110,2,5,5,5,13,176,370879,left,250,4312,3738,12,366127,12
28,29,380425,1,110,0,4,4,4,2,190,380615,right,250,4073,3977,50,376099,5
29,30,390631,1,110,0,5,5,5,7,214,390845,left,250,4236,3814,41,386137,16
30,31,400486,1,120,10,4,4,4,16,155,400641,right,250,4043,4007,20,396176,9
31,32,410758,1,122,2,5,5,5,14,243,411001,left,250,4345,3705,38,406148,13
32,33,420965,1,132,10,4,4,4,2,175,421140,right,250,4492,3558,17,416220,12
33,34,430585,1,132,0,4,4,4,8,188,430773,right,250,4134,3916,10,426192,15
34,35,440891,1,134,2,4,4,4,15,200,441091,right,250,4444,3606,50,436181,7
35,36,450746,1,144,10,5,5,5,5,181,450927,left,250,4270,3780,31,446220,17
36,37,460819,1,144,0,4,4,4,8,214,461033,right,250,4335,3715,50,456225,19
37,38,470974,1,146,2,4,4,4,8,170,471144,right,250,4434,3616,27,466281,17
38,39,480612,1,156,10,4,4,4,6,175,480787,right,250,4086,3964,45,476269,6
39,40,491035,1,156,0,5,5,5,14,186,491221,left,250,4495,3555,30,486275,5
40,41,500807,1,166,10,5,5,5,8,162,500969,left,250,4268,3782,41,496280,3
41,42,510946,1,168,2,5,5,5,13,181,511127,left,250,4413,3637,26,506269,9
42,43,520717,1,168,0,5,5,5,12,211,520928,left,250,4196,3854,16,516258,8
43,44,530856,1,168,0,4,4,4,9,178,531034,right,250,4316,3734,27,526280,18
44,45,540561,1,170,2,5,5,5,10,186,540747,left,250,4032,4018,42,536268,6
45,46,551001,1,170,0,4,4,4,2,168,551169,right,250,4457,3593,44,546291,9
46,47,560923,1,172,2,4,4,4,7,190,561113,right,250,4369,3681,24,556296,6
47,48,570595,1,172,0,5,5,5,2,201,570796,left,250,4041,4009,24,566301,9
48,49,580650,1,174,2,4,4,4,17,183,580833,right,250,4075,3975,30,576307,9
49,50,590889,1,174,0,5,5,5,9,188,591077,left,250,4317,3733,42,586312,19
50,51,600861,1,184,10,4,4,4,7,199,601060,right,250,4269,3781,24,596334,8
51,52,610667,0,184,2,5,5,,2,0,0,left,250,4074,3976,46,606340,10
52,53,620838,1,194,10,5,5,5,12,169,621007,left,250,4147,3903,22,616413,4
53,54,630844,1,194,0,5,5,5,11,192,631036,left,250,4165,3885,32,626417,11
54,55,640715,1,204,10,4,4,4,3,184,640899,right,250,4022,4028,23,636439,18
55,56,650888,1,206,2,5,5,5,10,151,651039,left,250,4182,3868,47,646445,11
56,57,660693,1,216,10,4,4,4,6,155,660848,right,250,4003,4047,26,656433,3
57,58,670732,1,218,2,4,4,4,2,186,670918,right,250,4074,3976,39,666405,7
58,59,681088,1,228,10,5,5,5,2,173,681261,left,250,4424,3626,34,676411,10
59,60,690859,1,230,2,4,4,4,16,182,691041,right,250,4176,3874,12,686416,16
60,61,700932,1,230,0,5,5,5,9,166,701098,left,250,4267,3783,40,696405,21
61,62,710720,1,240,10,4,4,4,6,190,710910,right,250,4069,3981,25,706394,11
62,63,720876,1,240,0,5,5,5,2,213,721089,left,250,4224,3826,34,716399,8
63,64,731115,1,250,10,5,5,5,7,146,731261,left,250,4419,3631,32,726438,16
64,65,741037,1,260,10,4,4,4,12,173,741210,right,250,4364,3686,39,736410,18
65,66,751042,1,262,2,4,4,4,11,187,751229,right,250,4365,3685,14,746415,11
