,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,124329,1,10,10,5,5,5,54,234,124563,left,280,4088,3932,49,119936,30
1,2,134685,1,12,2,5,5,5,2,203,134888,left,270,4357,3673,41,130075,52
2,3,144657,1,22,10,5,5,5,13,226,144883,left,260,4313,3727,45,140080,9
3,4,154562,1,22,0,4,4,4,30,202,154764,right,250,4112,3938,18,150169,39
4,5,164600,1,32,10,4,4,4,7,215,164815,right,250,4118,3932,29,160224,32
5,6,174840,1,32,0,5,5,5,2,229,175069,left,250,4307,3743,44,170280,38
6,7,184628,1,34,2,4,4,4,6,211,184839,right,250,4003,4047,14,180368,39
7,8,194750,1,34,0,4,4,4,9,213,194963,right,250,4100,3950,27,190390,19
8,9,205106,1,44,10,5,5,5,6,224,205330,left,250,4437,3613,50,200412,6
9,10,214911,0,44,0,5,5,,7,0,0,left,250,4169,3881,30,210484,16
10,11,225200,1,46,2,4,4,4,4,227,225427,right,250,4388,3662,42,220557,20
11,12,235322,1,46,0,4,4,4,11,194,235516,right,250,4448,3602,15,230612,8
12,13,245311,1,56,10,5,5,5,4,212,245523,left,250,4439,3611,26,240617,18
13,14,254932,1,58,2,4,4,4,12,192,255124,right,250,4030,4020,46,250639,7
14,15,265272,1,58,0,5,5,5,10,202,265474,left,250,4350,3700,20,260661,4
15,16,275294,1,60,2,5,5,5,9,199,275493,left,250,4351,3699,40,270683,13
16,17,285332,1,60,0,4,4,4,15,175,285507,right,250,4361,3689,47,280705,10
17,18,295454,1,62,2,5,5,5,13,207,295661,left,250,4463,3587,50,290727,19
18,19,305126,1,72,10,4,4,4,5,184,305310,right,250,4087,3963,16,300783,17
19,20,315148,1,74,2,5,5,5,3,215,315363,left,250,4106,3944,12,310788,17
20,21,325136,1,74,0,4,4,4,4,198,325334,right,250,4088,3962,46,320793,4
21,22,335426,1,76,2,5,5,5,16,229,335655,left,250,4344,3706,36,330815,4
22,23,345381,1,86,10,4,4,4,16,195,345576,right,250,4243,3807,28,340871,14
23,24,355420,1,88,2,4,4,4,7,186,355606,right,250,4286,3764,31,350876,5
24,25,365308,1,98,10,5,5,5,9,233,365541,left,250,4150,3900,24,360898,19
25,26,375297,1,98,0,4,4,4,5,226,375523,right,250,4104,3946,12,370937,9
26,27,385703,1,108,10,5,5,5,10,245,385948,left,250,4483,3567,30,380959,5
27,28,395524,1,110,2,5,5,5,10,217,395741,left,250,4232,3818,49,391031,20
28,29,405379,1,110,0,4,4,4,15,139,405518,right,250,4027,4023,46,401086,17
29,30,415785,1,110,0,5,5,5,7,196,415981,left,250,4469,3581,24,411058,4
30,31,425691,1,120,10,4,4,4,10,213,425904,right,250,4366,3684,39,421064,10
31,32,435562,1,122,2,5,5,5,16,218,435780,left,250,4193,3857,42,431102,11
32,33,445835,1,132,10,4,4,4,12,233,446068,right,250,4414,3636,38,441158,8
33,34,455489,1,132,0,4,4,4,15,198,455687,right,250,4010,4040,31,451213,12
34,35,465612,1,134,2,4,4,4,15,221,465833,right,250,4111,3939,34,461235,19
35,36,475734,1,144,10,5,5,5,17,227,475961,left,250,4175,3875,29,471291,16
36,37,485856,1,144,0,4,4,4,12,222,486078,right,250,4264,3786,31,481329,3
37,38,495744,1,146,2,4,4,4,11,222,495966,right,250,4097,3953,41,491385,19
38,39,505800,1,156,10,4,4,4,12,209,506009,right,250,4097,3953,42,501440,9
39,40,515855,0,156,0,5,5,,12,0,0,left,250,4113,3937,46,511479,8
40,41,526195,0,156,10,5,5,,2,0,0,left,250,4391,3659,10,521551,4
41,42,535866,1,158,2,5,5,5,11,186,536052,left,250,4014,4036,49,531590,7
42,43,545988,1,158,0,5,5,5,5,201,546189,left,250,4103,3947,27,541629,18
43,44,556277,1,158,0,4,4,4,5,234,556511,right,250,4370,3680,25,551651,7
44,45,566283,1,160,2,5,5,5,9,219,566502,left,250,4317,3733,46,561706,8
45,46,576255,1,160,0,4,4,4,10,202,576457,right,250,4233,3817,45,571761,4
46,47,586126,1,162,2,4,4,4,2,190,586316,right,250,4073,3977,30,581800,5
47,48,596367,1,162,0,5,5,5,2,197,596564,left,250,4309,3741,16,591805,3
48,49,606237,1,164,2,4,4,4,15,160,606397,right,250,4177,3873,26,601794,17
49,50,616092,1,164,0,5,5,5,11,235,616327,left,250,4064,3986,37,611766,7
50,51,626248,1,174,10,4,4,4,15,163,626411,right,250,4144,3906,29,621838,13
51,52,636103,1,176,2,5,5,5,6,221,636324,left,250,4036,4014,30,631810,4
52,53,646576,1,186,10,5,5,5,8,188,646764,left,250,4468,3582,45,641849,4
53,54,656314,1,186,0,5,5,5,3,226,656540,left,250,4189,3861,13,651871,5
54,55,666570,1,196,10,4,4,4,13,190,666760,right,250,4413,3637,38,661893,4
