,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
35,36,414411,1,110,10,5,5,5,6,179,414590,left,250,4336,3714,17,409818,16
36,37,424333,1,110,0,4,4,4,12,223,424556,right,250,4264,3786,48,419806,16
37,38,434589,1,112,2,4,4,4,10,188,434777,right,250,4449,3601,41,429879,19
38,39,444344,0,112,10,4,4,,7,0,0,right,250,4185,3865,47,439901,10
39,40,454449,1,112,0,5,5,5,5,196,454645,left,250,4204,3846,31,449989,19
40,41,464271,1,122,10,5,5,5,2,173,464444,left,250,4023,4027,50,459995,3
41,42,474577,1,124,2,5,5,5,5,150,474727,left,250,4304,3746,30,470017,17
42,43,484566,1,124,0,5,5,5,14,211,484777,left,250,4312,3738,27,479989,20
43,44,494571,1,124,0,4,4,4,9,199,494770,right,250,4300,3750,42,490011,7
44,45,504743,1,126,2,5,5,5,10,189,504932,left,250,4449,3601,27,500033,8
45,46,514699,1,126,0,4,4,4,11,203,514902,right,250,4399,3651,22,510038,6
46,47,524654,1,128,2,4,4,4,17,210,524864,right,250,4326,3724,27,520060,11
47,48,534759,1,128,0,5,5,5,16,248,535007,left,250,4410,3640,18,530082,6
48,49,544414,1,130,2,4,4,4,6,238,544652,right,250,4019,4031,48,540138,16
49,50,554603,0,130,0,5,5,,14,0,0,left,250,4111,3939,27,550227,19
50,51,564842,1,140,10,4,4,4,10,207,565049,right,250,4299,3751,10,560282,6
51,52,574797,0,140,2,5,5,,6,0,0,left,250,4253,3797,13,570287,6
52,53,584819,1,150,10,5,5,5,2,170,584989,left,250,4240,3810,28,580326,3
53,54,594775,0,150,0,5,5,,17,0,0,left,250,4192,3858,11,590315,6
54,55,604930,1,160,10,4,4,4,4,175,605105,right,250,4321,3729,45,600354,6
55,56,614802,0,160,2,5,5,,4,0,0,left,250,4188,3862,33,610359,5
56,57,624724,1,170,10,4,4,4,11,230,624954,right,250,4031,4019,16,620431,17
57,58,634796,0,170,2,4,4,,11,0,0,right,250,4064,3986,19,630470,17
58,59,645019,0,170,10,5,5,,14,0,0,left,250,4229,3821,30,640525,14
59,60,654925,1,172,2,4,4,4,2,169,655094,right,250,4091,3959,41,650581,4
60,61,665063,1,172,0,5,5,5,7,227,665290,left,250,4219,3831,13,660586,9
61,62,674969,1,182,10,4,4,4,2,176,675145,right,250,4108,3942,31,670608,3
62,63,685040,0,182,0,5,5,,10,0,0,left,250,4182,3868,14,680597,18
63,64,694945,1,192,10,5,5,5,2,183,695128,left,250,4040,4010,30,690652,19
64,65,705134,1,202,10,4,4,4,16,169,705303,right,250,4226,3824,43,700641,3
65,66,714973,0,202,2,4,4,,5,0,0,right,250,4071,3979,47,710646,7
