,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,105134,1,10,10,5,5,5,44,245,105379,left,280,4031,3989,30,100808,47
1,2,115590,1,12,2,5,5,5,13,265,115855,left,270,4396,3634,22,110930,54
2,3,125645,0,12,10,5,5,,2,0,0,left,260,4407,3633,29,120985,11
3,4,135517,1,12,0,4,4,4,47,232,135749,right,250,4112,3938,18,131092,56
4,5,145673,1,22,10,4,4,4,2,197,145870,right,250,4224,3826,29,141196,32
5,6,155578,1,22,0,5,5,5,11,233,155811,left,250,4048,4002,25,151268,71
6,7,165934,1,24,2,4,4,4,9,186,166120,right,250,4334,3716,34,161340,42
7,8,175989,1,24,0,4,4,4,8,180,176169,right,250,4368,3682,35,171362,16
8,9,186111,1,34,10,5,5,5,2,187,186298,left,250,4491,3559,34,181367,15
9,10,196116,0,34,0,5,5,,7,0,0,left,250,4469,3581,32,191389,16
10,11,206021,1,36,2,4,4,4,7,184,206205,right,250,4302,3748,17,201461,18
11,12,216160,1,36,0,4,4,4,8,205,216365,right,250,4451,3599,47,211450,17
12,13,226015,1,46,10,5,5,5,12,175,226190,left,250,4263,3787,49,221489,4
13,14,235786,0,46,2,4,4,,3,0,0,right,250,4022,4028,22,231510,17
14,15,246276,1,46,0,5,5,5,8,190,246466,left,250,4451,3599,32,241566,12
15,16,256165,1,48,2,5,5,5,2,209,256374,left,250,4324,3726,27,251588,18
16,17,265986,0,48,0,4,4,,9,0,0,right,250,4116,3934,24,261610,7
17,18,276375,1,50,2,5,5,5,4,199,276574,left,250,4455,3595,31,271665,9
18,19,286147,1,60,10,4,4,4,13,208,286355,right,250,4196,3854,39,281687,19
19,20,296002,1,62,2,5,5,5,6,197,296199,left,250,4019,4031,15,291726,12
20,21,306024,1,62,0,4,4,4,10,228,306252,right,250,4032,4018,29,301731,19
21,22,316430,1,64,2,5,5,5,12,177,316607,left,250,4398,3652,33,311769,4
22,23,326351,0,64,10,4,4,,11,0,0,right,250,4314,3736,11,321775,17
