,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
38,39,504858,1,62,10,4,4,4,7,146,505004,right,300,4252,3748,19,500348,4
39,40,514529,1,62,0,5,5,5,7,141,514670,left,300,4018,3982,20,510253,14
40,41,524484,1,72,10,5,5,5,7,5,524489,left,300,4068,3932,30,520158,13
41,42,534657,1,74,2,5,5,5,2,109,534766,left,300,4474,3526,46,529930,4
42,43,544578,1,74,0,5,5,5,15,82,544660,left,300,4494,3506,48,539818,4
43,44,554400,1,74,0,4,4,4,9,41,554441,right,300,4450,3550,42,549690,19
44,45,563938,1,76,2,5,5,5,4,156,564094,left,300,4172,3828,42,559511,8
45,46,574026,1,76,0,4,4,4,12,102,574128,right,300,4313,3687,45,569450,8
46,47,583764,0,76,2,4,4,,11,0,0,right,300,4164,3836,37,579338,5
47,48,593887,1,76,0,5,5,5,12,51,593938,left,300,4214,3786,50,589410,13
48,49,603909,1,78,2,4,4,4,8,18,603927,right,300,4385,3615,10,599265,17
49,50,613747,1,78,0,5,5,5,8,33,613780,left,300,4451,3549,11,609037,7
50,51,623201,1,88,10,4,4,4,14,26,623227,right,300,4111,3889,43,618825,6
51,52,633190,1,90,2,5,5,5,7,5,633195,left,300,4302,3698,14,628630,7
52,53,643028,1,100,10,5,5,5,10,228,643256,left,300,4366,3634,40,638401,19
53,54,652983,1,100,0,5,5,5,10,53,653036,left,300,4315,3685,25,648407,11
54,55,662955,1,110,10,4,4,4,17,36,662991,right,300,4459,3541,23,658228,8
55,56,672560,0,110,2,5,5,,17,0,0,left,300,4259,3741,43,668033,10
56,57,682832,1,120,10,4,4,4,12,146,682978,right,300,4464,3536,14,678105,7
57,58,692537,1,122,2,4,4,4,3,230,692767,right,300,4273,3727,27,688010,19
58,59,702592,1,132,10,5,5,5,8,102,702694,left,300,4334,3666,19,697999,7
59,60,712380,1,134,2,4,4,4,10,184,712564,right,300,4249,3751,42,707870,14
60,61,722252,1,134,0,5,5,5,3,19,722271,left,300,4172,3828,15,717826,8
61,62,731890,1,144,10,4,4,4,11,42,731932,right,300,4014,3986,30,727614,19
62,63,741929,1,144,0,5,5,5,15,40,741969,left,300,4244,3756,40,737419,4
63,64,751667,1,154,10,5,5,5,10,121,751788,left,300,4166,3834,34,747240,10
64,65,761572,1,164,10,4,4,4,9,45,761617,right,300,4167,3833,28,757145,16
65,66,771612,1,166,2,4,4,4,2,55,771667,right,300,4409,3591,23,766950,5
