,TrialList,PictureTarget.OnsetTime,PictureTarget.ACC,SumPrize,prize,CorrectAnswer,PictureTarget.CRESP,PictureTarget.RESP,PictureTarget.OnsetDelay,PictureTarget.RT,PictureTarget.RTTime,TargetPosition,Target_time,Ant_time,Fix_time,J_time,PicturePrime.OnsetTime,PicturePrime.OnsetDelay
0,1,156394,0,0,10,5,5,,68,0,0,left,280,4375,3645,35,151700,64
1,2,166382,1,2,2,5,5,5,5,270,166652,left,290,4220,3790,34,161906,65
2,3,176304,1,12,10,5,5,5,2,247,176551,left,300,4090,3910,44,171961,16
3,4,186360,1,12,0,4,4,4,18,210,186570,right,290,4057,3953,24,182034,57
4,5,196532,1,22,10,4,4,4,6,238,196770,right,280,4236,3784,10,192039,26
5,6,206371,1,22,0,5,5,5,13,203,206574,left,270,4046,3984,17,202061,23
6,7,216410,1,24,2,4,4,4,6,215,216625,right,260,4070,3970,27,212083,33
7,8,226816,1,24,0,4,4,4,4,195,227011,right,250,4472,3578,28,222089,7
8,9,236671,1,34,10,5,5,5,14,174,236845,left,250,4312,3738,14,232094,5
9,10,246443,1,34,0,5,5,5,9,171,246614,left,250,4100,3950,46,242083,19
10,11,256548,1,36,2,4,4,4,3,30,256578,right,250,4206,3844,42,252088,4
11,12,266404,1,36,0,4,4,4,2,215,266619,right,250,4207,3843,33,261944,9
12,13,276526,1,46,10,5,5,5,16,77,276603,left,250,4277,3773,40,271982,17
13,14,286414,0,46,2,4,4,,14,0,0,right,250,4261,3789,49,281888,10
14,15,296269,1,46,0,5,5,5,9,230,296499,left,250,4032,4018,11,291977,18
15,16,306325,1,48,2,5,5,5,17,177,306502,left,250,4058,3992,18,301999,6
16,17,316280,1,48,0,4,4,4,9,134,316414,right,250,4032,4018,10,311988,15
17,18,326503,1,50,2,5,5,5,4,91,326594,left,250,4322,3728,37,321926,7
18,19,336258,1,60,10,4,4,4,2,50,336308,right,250,4157,3893,27,331848,13
19,20,346380,1,62,2,5,5,5,2,19,346399,left,250,4407,3643,28,341720,7
20,21,356185,1,62,0,4,4,4,4,230,356415,right,250,4372,3678,10,351558,5
21,22,366074,1,64,2,5,5,5,12,224,366298,left,250,4231,3819,32,361580,6
22,23,376146,1,74,10,4,4,4,15,181,376327,right,250,4244,3806,42,371636,18
23,24,386352,1,76,2,4,4,4,6,227,386579,right,250,4454,3596,47,381641,8
24,25,395956,1,86,10,5,5,5,4,217,396173,left,250,4004,4046,17,391697,3
25,26,406062,1,86,0,4,4,4,17,216,406278,right,250,4075,3975,23,401719,16
26,27,416101,1,96,10,5,5,5,3,249,416350,left,250,4106,3944,41,411741,10
27,28,426491,1,98,2,5,5,5,6,230,426721,left,250,4420,3630,44,421814,9
28,29,436246,0,98,0,4,4,,17,0,0,right,250,4109,3941,27,431869,6
29,30,446635,1,98,0,5,5,5,9,4,446639,left,250,4450,3600,37,441925,7
30,31,456039,1,108,10,4,4,4,15,60,456099,right,250,4010,4040,37,451763,13
31,32,466228,0,108,2,5,5,,14,0,0,left,250,4311,3739,47,461652,13
32,33,476101,1,118,10,4,4,4,2,117,476218,right,250,4107,3943,34,471741,20
33,34,485955,1,118,0,4,4,4,2,220,486175,right,250,4006,4044,40,481696,16
34,35,496395,1,120,2,4,4,4,4,211,496606,right,250,4388,3662,48,491752,11
35,36,506083,1,130,10,5,5,5,13,15,506098,left,250,4012,4038,34,501807,19
36,37,515972,1,130,0,4,4,4,7,220,516192,right,250,4068,3982,43,511646,17
37,38,526278,1,132,2,4,4,4,16,158,526436,right,250,4310,3740,37,521701,7
38,39,536133,1,142,10,4,4,4,16,62,536195,right,250,4176,3874,22,531690,13
39,40,545871,1,142,0,5,5,5,16,191,546062,left,250,4042,4008,20,541562,12
40,41,556111,1,152,10,5,5,5,16,83,556194,left,250,4277,3773,25,551567,13
41,42,565950,1,154,2,5,5,5,2,171,566121,left,250,4225,3825,46,561472,8
42,43,575921,0,154,0,5,5,,10,0,0,left,250,4182,3868,20,571478,20
43,44,586144,1,154,0,4,4,4,10,128,586272,right,250,4350,3700,43,581533,13
44,45,596099,1,156,2,5,5,5,4,182,596281,left,250,4355,3695,14,591489,7
45,46,606021,1,156,0,4,4,4,17,208,606229,right,250,4276,3774,34,601477,19
46,47,616060,1,158,2,4,4,4,3,163,616223,right,250,4290,3760,44,611516,16
47,48,625982,0,158,0,5,5,,13,0,0,left,250,4213,3837,30,621505,6
48,49,636188,1,160,2,4,4,4,2,164,636352,right,250,4374,3676,23,631561,4
49,50,646059,1,160,0,5,5,5,12,218,646277,left,250,4263,3787,30,641533,11
50,51,656115,1,170,10,4,4,4,5,214,656329,right,250,4287,3763,48,651572,4
51,52,666054,1,172,2,5,5,5,9,172,666226,left,250,4167,3883,10,661627,19
52,53,676059,1,182,10,5,5,5,15,46,676105,left,250,4194,3856,24,671599,7
53,54,686031,0,182,0,5,5,,6,0,0,left,250,4320,3730,30,681454,9
54,55,696053,0,182,10,4,4,,4,0,0,right,250,4288,3762,39,691510,4
55,56,705875,1,184,2,5,5,5,14,136,706011,left,250,4028,4022,11,701582,11
56,57,715830,1,194,10,4,4,4,12,4,715834,right,250,4046,4004,21,711521,6
57,58,725652,1,196,2,4,4,4,11,182,725834,right,250,4048,4002,39,721342,12
58,59,735641,0,196,10,5,5,,13,0,0,left,250,4029,4021,37,731348,11
59,60,746147,0,196,2,4,4,,11,0,0,right,250,4465,3585,42,741420,13
60,61,756153,1,196,0,5,5,5,16,13,756166,left,250,4394,3656,33,751492,8
61,62,765708,1,206,10,4,4,4,2,196,765904,right,250,4124,3926,10,761331,17
62,63,775646,1,206,0,5,5,5,16,167,775813,left,250,4059,3991,48,771320,7
63,64,785969,1,216,10,5,5,5,9,209,786178,left,250,4384,3666,18,781325,19
64,65,795907,1,226,10,4,4,4,4,226,796133,right,250,4305,3745,18,791347,15
65,66,805913,0,226,2,4,4,,6,0,0,right,250,4270,3780,12,801386,15
